# Data for D- transitions (Q) 
#  Number of transitions: 375 
#  JU 	 VU 	 JL 	 VL 		 lambda [A] 		 osc strength f 		 Gamma [1/s]
     3      1      3      5              1037.28          9.21500E-03          3.53486E+08
     3      1      3      6              1070.36          2.28400E-03          3.53486E+08
     3      1      3      7              1102.78          2.12600E-04          3.53486E+08
     3      1      3      8              1134.13          3.31000E-06          3.53486E+08
     3      1      3      9              1163.88          9.53700E-08          3.53486E+08
     3      1      3     10              1191.39          2.01500E-09          3.53486E+08
     3      1      3     11              1215.87          3.98000E-10          3.53486E+08
     3      1      3     12              1236.33          8.33100E-10          3.53486E+08
     3      1      3     13              1251.55          2.62400E-08          3.53486E+08
     3      1      3     14              1260.01          1.11200E-09          3.53486E+08
     4      1      4      2               938.86          1.27100E-05          3.53100E+08
     4      1      4      3               972.07          7.93900E-03          3.53100E+08
     4      1      4      4              1005.42          1.53400E-02          3.53100E+08
     4      1      4      5              1038.69          9.23400E-03          3.53100E+08
     4      1      4      6              1071.60          2.26900E-03          3.53100E+08
     4      1      4      7              1103.81          2.06100E-04          3.53100E+08
     4      1      4      8              1134.90          2.93400E-06          3.53100E+08
     4      1      4      9              1164.35          1.00200E-07          3.53100E+08
     4      1      4     10              1191.48          7.91200E-10          3.53100E+08
     4      1      4     11              1215.49          3.24100E-11          3.53100E+08
     4      1      4     12              1235.37          2.39000E-10          3.53100E+08
     4      1      4     13              1249.87          8.06100E-09          3.53100E+08
     5      1      5      2               941.01          1.36700E-05          3.52632E+08
     5      1      5      3               974.11          7.97100E-03          3.52632E+08
     5      1      5      4              1007.32          1.54200E-02          3.52632E+08
     5      1      5      5              1040.41          9.25600E-03          3.52632E+08
     5      1      5      6              1073.11          2.25100E-03          3.52632E+08
     5      1      5      7              1105.06          1.98300E-04          3.52632E+08
     5      1      5      8              1135.84          2.46500E-06          3.52632E+08
     5      1      5      9              1164.88          1.09200E-07          3.52632E+08
     5      1      5     10              1191.54          5.84700E-10          3.52632E+08
     5      1      5     11              1214.96          1.86400E-12          3.52632E+08
     5      1      5     12              1234.12          8.43700E-11          3.52632E+08
     5      1      5     13              1247.70          3.53100E-09          3.52632E+08
     6      1      6      2               943.56          1.49400E-05          3.52099E+08
     6      1      6      3               976.52          8.01100E-03          3.52099E+08
     6      1      6      4              1009.56          1.55300E-02          3.52099E+08
     6      1      6      5              1042.44          9.28100E-03          3.52099E+08
     6      1      6      6              1074.88          2.22800E-03          3.52099E+08
     6      1      6      7              1106.52          1.89100E-04          3.52099E+08
     6      1      6      8              1136.90          1.94700E-06          3.52099E+08
     6      1      6      9              1165.47          1.20300E-07          3.52099E+08
     6      1      6     10              1191.55          6.80000E-10          3.52099E+08
     6      1      6     11              1214.26          3.67200E-11          3.52099E+08
     6      1      6     12              1232.53          3.00900E-11          3.52099E+08
     6      1      6     13              1244.95          2.19900E-09          3.52099E+08
     7      1      7      1               913.88          7.41200E-03          3.51507E+08
     7      1      7      2               946.47          1.65600E-05          3.51507E+08
     7      1      7      3               979.28          8.05700E-03          3.51507E+08
     7      1      7      4              1012.12          1.56500E-02          3.51507E+08
     7      1      7      5              1044.76          9.30800E-03          3.51507E+08
     7      1      7      6              1076.89          2.20000E-03          3.51507E+08
     7      1      7      7              1108.15          1.78300E-04          3.51507E+08
     7      1      7      8              1138.07          1.42000E-06          3.51507E+08
     7      1      7      9              1166.09          1.32400E-07          3.51507E+08
     7      1      7     10              1191.47          9.79700E-10          3.51507E+08
     7      1      7     11              1213.34          1.12900E-10          3.51507E+08
     7      1      7     12              1230.55          1.15500E-11          3.51507E+08
     7      1      7     13              1241.55          2.21300E-09          3.51507E+08
     8      1      8      1               917.30          7.46200E-03          3.50877E+08
     8      1      8      2               949.74          1.85100E-05          3.50877E+08
     8      1      8      3               982.37          8.11100E-03          3.50877E+08
     8      1      8      4              1014.98          1.57900E-02          3.50877E+08
     8      1      8      5              1047.32          9.34000E-03          3.50877E+08
     8      1      8      6              1079.10          2.16600E-03          3.50877E+08
     8      1      8      7              1109.93          1.65800E-04          3.50877E+08
     8      1      8      8              1139.32          9.33100E-07          3.50877E+08
     8      1      8      9              1166.69          1.44900E-07          3.50877E+08
     8      1      8     10              1191.28          1.21400E-09          3.50877E+08
     8      1      8     11              1212.16          5.05200E-10          3.50877E+08
     8      1      8     12              1228.11          3.82800E-11          3.50877E+08
     9      1      9      1               921.07          7.51000E-03          3.50220E+08
     9      1      9      2               953.35          2.13500E-05          3.50220E+08
     9      1      9      3               985.76          8.17500E-03          3.50220E+08
     9      1      9      4              1018.10          1.59600E-02          3.50220E+08
     9      1      9      5              1050.12          9.36300E-03          3.50220E+08
     9      1      9      6              1081.49          2.12700E-03          3.50220E+08
     9      1      9      7              1111.82          1.52900E-04          3.50220E+08
     9      1      9      8              1140.61          4.27400E-07          3.50220E+08
     9      1      9      9              1167.24          1.43000E-07          3.50220E+08
     9      1      9     10              1190.92          6.84900E-09          3.50220E+08
     9      1      9     11              1210.66          1.27400E-09          3.50220E+08
     9      1      9     12              1225.14          7.37800E-10          3.50220E+08
    10      1     10      1               925.17          7.57800E-03          3.49552E+08
    10      1     10      2               957.26          2.40300E-05          3.49552E+08
    10      1     10      3               989.44          8.24600E-03          3.49552E+08
    10      1     10      4              1021.48          1.61400E-02          3.49552E+08
    10      1     10      5              1053.13          9.39900E-03          3.49552E+08
    10      1     10      6              1084.04          2.08000E-03          3.49552E+08
    10      1     10      7              1113.81          1.36900E-04          3.49552E+08
    10      1     10      8              1141.92          1.51000E-07          3.49552E+08
    10      1     10      9              1167.70          1.49400E-07          3.49552E+08
    10      1     10     10              1190.35          6.93400E-09          3.49552E+08
    10      1     10     11              1208.78          1.35000E-10          3.49552E+08
    10      1     10     12              1221.49          3.61200E-10          3.49552E+08
     1      2      1      2               916.97          3.86700E-03          3.53948E+08
     1      2      1      3               949.09          5.04800E-03          3.53948E+08
     1      2      1      4               981.33          4.32600E-04          3.53948E+08
     1      2      1      5              1013.52          1.21900E-02          3.53948E+08
     1      2      1      6              1045.39          1.47100E-02          3.53948E+08
     1      2      1      7              1076.63          5.25000E-03          3.53948E+08
     1      2      1      8              1106.87          5.60700E-04          3.53948E+08
     1      2      1      9              1135.61          5.09000E-06          3.53948E+08
     1      2      1     10              1162.26          7.00600E-07          3.53948E+08
     1      2      1     11              1186.09          2.01000E-08          3.53948E+08
     1      2      1     12              1206.21          1.22400E-09          3.53948E+08
     1      2      1     13              1221.51          1.87900E-09          3.53948E+08
     1      2      1     14              1230.65          3.88200E-08          3.53948E+08
     2      2      2      2               917.88          3.86700E-03          3.53789E+08
     2      2      2      3               949.95          5.05300E-03          3.53789E+08
     2      2      2      4               982.15          4.35900E-04          3.53789E+08
     2      2      2      5              1014.27          1.22300E-02          3.53789E+08
     2      2      2      6              1046.06          1.47400E-02          3.53789E+08
     2      2      2      7              1077.21          5.23000E-03          3.53789E+08
     2      2      2      8              1107.33          5.49100E-04          3.53789E+08
     2      2      2      9              1135.93          4.56800E-06          3.53789E+08
     2      2      2     10              1162.40          7.05300E-07          3.53789E+08
     2      2      2     11              1186.02          1.74200E-08          3.53789E+08
     2      2      2     12              1205.87          3.29700E-10          3.53789E+08
     2      2      2     13              1220.84          1.23600E-09          3.53789E+08
     2      2      2     14              1229.55          1.56600E-08          3.53789E+08
     3      2      3      2               919.22          3.86500E-03          3.53560E+08
     3      2      3      3               951.23          5.06200E-03          3.53560E+08
     3      2      3      4               983.36          4.40400E-04          3.53560E+08
     3      2      3      5              1015.39          1.23000E-02          3.53560E+08
     3      2      3      6              1047.06          1.47800E-02          3.53560E+08
     3      2      3      7              1078.07          5.20000E-03          3.53560E+08
     3      2      3      8              1108.01          5.32500E-04          3.53560E+08
     3      2      3      9              1136.39          3.80000E-06          3.53560E+08
     3      2      3     10              1162.60          7.18000E-07          3.53560E+08
     3      2      3     11              1185.90          1.79000E-08          3.53560E+08
     3      2      3     12              1205.35          9.10300E-11          3.53560E+08
     3      2      3     13              1219.82          9.59900E-10          3.53560E+08
     3      2      3     14              1227.85          7.02800E-09          3.53560E+08
     4      2      4      2               920.99          3.86100E-03          3.53260E+08
     4      2      4      3               952.93          5.07600E-03          3.53260E+08
     4      2      4      4               984.95          4.46400E-04          3.53260E+08
     4      2      4      5              1016.86          1.24000E-02          3.53260E+08
     4      2      4      6              1048.38          1.48400E-02          3.53260E+08
     4      2      4      7              1079.19          5.15800E-03          3.53260E+08
     4      2      4      8              1108.90          5.10700E-04          3.53260E+08
     4      2      4      9              1136.99          2.87500E-06          3.53260E+08
     4      2      4     10              1162.84          7.33500E-07          3.53260E+08
     4      2      4     11              1185.70          2.08100E-08          3.53260E+08
     4      2      4     12              1204.62          3.87400E-11          3.53260E+08
     4      2      4     13              1218.40          9.84800E-10          3.53260E+08
     5      2      5      2               923.19          3.85600E-03          3.52900E+08
     5      2      5      3               955.02          5.09200E-03          3.52900E+08
     5      2      5      4               986.92          4.54000E-04          3.52900E+08
     5      2      5      5              1018.67          1.25200E-02          3.52900E+08
     5      2      5      6              1049.99          1.49100E-02          3.52900E+08
     5      2      5      7              1080.56          5.10500E-03          3.52900E+08
     5      2      5      8              1109.96          4.83400E-04          3.52900E+08
     5      2      5      9              1137.69          1.91400E-06          3.52900E+08
     5      2      5     10              1163.10          7.44200E-07          3.52900E+08
     5      2      5     11              1185.41          2.44900E-08          3.52900E+08
     5      2      5     12              1203.64          2.14800E-13          3.52900E+08
     5      2      5     13              1216.55          2.27000E-09          3.52900E+08
     6      2      6      2               925.78          3.84000E-03          3.52489E+08
     6      2      6      3               957.50          5.11800E-03          3.52489E+08
     6      2      6      4               989.24          4.62000E-04          3.52489E+08
     6      2      6      5              1020.79          1.26900E-02          3.52489E+08
     6      2      6      6              1051.88          1.49700E-02          3.52489E+08
     6      2      6      7              1082.15          5.03500E-03          3.52489E+08
     6      2      6      8              1111.20          4.54100E-04          3.52489E+08
     6      2      6      9              1138.48          8.97700E-07          3.52489E+08
     6      2      6     10              1163.34          7.37400E-07          3.52489E+08
     6      2      6     11              1184.98          5.20600E-08          3.52489E+08
     6      2      6     12              1202.38          5.08200E-09          3.52489E+08
     6      2      6     13              1214.20          8.31400E-09          3.52489E+08
