# Data for B+ transitions (P and R) 
#  Number of transitions: 2371 
#  JU 	 VU 	 JL 	 VL 		 lambda [A] 		 osc strength f 		 Gamma [1/s]
    14      5     13      3              1257.44          1.24000E-02          8.93000E+08
    18      5     17      2              1257.54          4.96000E-03          7.69000E+08
     9      5      8      4              1261.32          8.03000E-03          1.11000E+09
     6      5      7      4              1261.42          1.42000E-03          1.28000E+09
    19      5     20      1              1265.82          1.77000E-02          8.37000E+08
    22      5     23      0              1266.52          1.34000E-02          6.79000E+08
    22      5     21      1              1267.54          2.88000E-02          6.79000E+08
    12      5     13      3              1268.48          1.53000E-02          9.72000E+08
    15      5     14      3              1268.65          1.18000E-02          8.61000E+08
    10      5      9      4              1268.96          8.98000E-03          1.09000E+09
    25      5     24      0              1269.22          1.12000E-02          6.32000E+08
    19      5     18      2              1271.10          5.71000E-03          8.37000E+08
    11      5     10      4              1277.35          9.97000E-03          1.01000E+09
     8      5      9      4              1277.66          1.58000E-03          1.16000E+09
    13      5     14      3              1280.39          1.55000E-02          9.30000E+08
    16      5     15      3              1280.42          1.12000E-02          8.27000E+08
    20      5     21      1              1281.49          1.86000E-02          7.20000E+08
     2      5      1      5              1282.79          1.42000E-02          1.60000E+09
    23      5     22      1              1283.09          2.94000E-02          6.68000E+08
    23      5     24      0              1283.59          1.37000E-02          6.68000E+08
     3      5      2      5              1284.21          1.22000E-02          1.51000E+09
     0      5      1      5              1284.33          7.90000E-03          1.83000E+09
    20      5     19      2              1285.10          6.40000E-03          7.20000E+08
    12      5     11      4              1286.43          1.10000E-02          9.72000E+08
     4      5      3      5              1286.57          1.10000E-02          1.43000E+09
     1      5      2      5              1286.77          9.73000E-03          1.71000E+09
     5      5      4      5              1289.85          1.01000E-02          1.35000E+09
     2      5      3      5              1290.15          1.07000E-02          1.60000E+09
    17      5     16      3              1292.71          1.06000E-02          8.07000E+08
    14      5     15      3              1292.84          1.57000E-02          8.93000E+08
     6      5      5      5              1294.04          9.24000E-03          1.28000E+09
     3      5      4      5              1294.44          1.13000E-02          1.51000E+09
    13      5     12      4              1296.18          1.20000E-02          9.30000E+08
    10      5     11      4              1296.79          1.85000E-03          1.09000E+09
    21      5     22      1              1297.54          1.94000E-02          7.35000E+08
    24      5     23      1              1298.97          3.00000E-02          6.47000E+08
     7      5      6      5              1299.09          8.44000E-03          1.22000E+09
    21      5     20      2              1299.52          7.01000E-03          7.35000E+08
     4      5      5      5              1299.62          1.17000E-02          1.43000E+09
    24      5     25      0              1300.97          1.42000E-02          6.47000E+08
     8      5      7      5              1304.98          7.65000E-03          1.16000E+09
    18      5     17      3              1305.48          1.01000E-02          7.69000E+08
     5      5      6      5              1305.66          1.20000E-02          1.35000E+09
    15      5     16      3              1305.80          1.59000E-02          8.61000E+08
    14      5     13      4              1306.52          1.29000E-02          8.93000E+08
     9      5      8      5              1311.66          6.89000E-03          1.11000E+09
     6      5      7      5              1312.52          1.23000E-02          1.28000E+09
    22      5     23      1              1313.90          2.02000E-02          6.79000E+08
    22      5     21      2              1314.27          7.48000E-03          6.79000E+08
    25      5     24      1              1315.13          3.06000E-02          6.32000E+08
    15      5     14      4              1317.42          1.39000E-02          8.61000E+08
    12      5     13      4              1318.44          2.22000E-03          9.72000E+08
    25      5     26      0              1318.62          1.47000E-02          6.32000E+08
    19      5     18      3              1318.67          9.74000E-03          8.37000E+08
    10      5      9      5              1319.09          6.17000E-03          1.09000E+09
    16      5     17      3              1319.20          1.61000E-02          8.27000E+08
     7      5      8      5              1320.14          1.25000E-02          1.22000E+09
    11      5     10      5              1327.22          5.48000E-03          1.01000E+09
     8      5      9      5              1328.50          1.27000E-02          1.16000E+09
    16      5     15      4              1328.83          1.47000E-02          8.27000E+08
    23      5     22      2              1329.35          7.77000E-03          6.68000E+08
    23      5     24      1              1330.57          2.09000E-02          6.68000E+08
    20      5     19      3              1332.22          9.49000E-03          7.20000E+08
    17      5     18      3              1333.01          1.63000E-02          8.07000E+08
     2      5      1      6              1334.28          1.68000E-02          1.60000E+09
     3      5      2      6              1335.60          1.59000E-02          1.51000E+09
     0      5      1      6              1335.95          7.30000E-03          1.83000E+09
    12      5     11      5              1336.01          4.85000E-03          9.72000E+08
     9      5     10      5              1337.53          1.28000E-02          1.11000E+09
     4      5      3      6              1337.85          1.59000E-02          1.43000E+09
    17      5     16      4              1340.69          1.54000E-02          8.07000E+08
     5      5      4      6              1340.99          1.62000E-02          1.35000E+09
     2      5      3      6              1341.72          8.67000E-03          1.60000E+09
    14      5     15      4              1342.22          2.58000E-03          8.93000E+08
    24      5     23      2              1344.65          7.84000E-03          6.47000E+08
     6      5      5      6              1345.01          1.67000E-02          1.28000E+09
    13      5     12      5              1345.39          4.29000E-03          9.30000E+08
     3      5      4      6              1345.96          8.69000E-03          1.51000E+09
    21      5     20      3              1346.10          9.41000E-03          7.35000E+08
    18      5     19      3              1347.16          1.66000E-02          7.69000E+08
    10      5     11      5              1347.18          1.29000E-02          1.09000E+09
    24      5     25      1              1347.46          2.15000E-02          6.47000E+08
     7      5      6      6              1349.86          1.73000E-02          1.22000E+09
     4      5      5      6              1351.05          8.63000E-03          1.43000E+09
    18      5     17      4              1352.94          1.59000E-02          7.69000E+08
    14      5     13      5              1355.31          3.82000E-03          8.93000E+08
     8      5      7      6              1355.50          1.78000E-02          1.16000E+09
     5      5      6      6              1356.95          8.54000E-03          1.35000E+09
    11      5     12      5              1357.41          1.31000E-02          1.01000E+09
    25      5     24      2              1360.13          7.63000E-03          6.32000E+08
    22      5     21      3              1360.21          9.54000E-03          6.79000E+08
    19      5     20      3              1361.61          1.69000E-02          8.37000E+08
     9      5      8      6              1361.89          1.84000E-02          1.11000E+09
     6      5      7      6              1363.63          8.45000E-03          1.28000E+09
    25      5     26      1              1364.50          2.19000E-02          6.32000E+08
    19      5     18      4              1365.53          1.63000E-02          8.37000E+08
    16      5     17      4              1367.69          2.80000E-03          8.27000E+08
    12      5     13      5              1368.15          1.32000E-02          9.72000E+08
    10      5      9      6              1368.98          1.89000E-02          1.09000E+09
     7      5      8      6              1371.03          8.36000E-03          1.22000E+09
    23      5     22      3              1374.54          9.91000E-03          6.68000E+08
    20      5     21      3              1376.29          1.72000E-02          7.20000E+08
    16      5     15      5              1376.56          3.20000E-03          8.27000E+08
    11      5     10      6              1376.71          1.94000E-02          1.01000E+09
    20      5     19      4              1378.38          1.64000E-02          7.20000E+08
     8      5      9      6              1379.11          8.27000E-03          1.16000E+09
    13      5     14      5              1379.35          1.34000E-02          9.30000E+08
    12      5     11      6              1385.02          1.98000E-02          9.72000E+08
     9      5     10      6              1387.79          8.16000E-03          1.11000E+09
    24      5     23      3              1388.95          1.06000E-02          6.47000E+08
    14      5     15      5              1390.93          1.36000E-02          8.93000E+08
    21      5     22      3              1391.13          1.76000E-02          7.35000E+08
    21      5     20      4              1391.43          1.63000E-02          7.35000E+08
     2      5      3      7              1393.07          5.78000E-03          1.60000E+09
    13      5     12      6              1393.86          2.02000E-02          9.30000E+08
    18      5     19      4              1394.38          2.68000E-03          7.69000E+08
    10      5     11      6              1397.03          8.03000E-03          1.09000E+09
    18      5     17      5              1399.23          3.11000E-03          7.69000E+08
     4      5      5      7              1402.09          7.03000E-03          1.43000E+09
    15      5     16      5              1402.85          1.39000E-02          8.61000E+08
    14      5     13      6              1403.15          2.04000E-02          8.93000E+08
    25      5     24      3              1403.38          1.16000E-02          6.32000E+08
    22      5     21      4              1404.57          1.58000E-02          6.79000E+08
    22      5     23      3              1406.04          1.81000E-02          6.79000E+08
    11      5     12      6              1406.76          7.83000E-03          1.01000E+09
    15      5     14      6              1412.84          2.05000E-02          8.61000E+08
     6      5      7      7              1414.14          8.15000E-03          1.28000E+09
    16      5     17      5              1415.01          1.43000E-02          8.27000E+08
    12      5     13      6              1416.91          7.55000E-03          9.72000E+08
    23      5     22      4              1417.78          1.49000E-02          6.68000E+08
    23      5     24      3              1420.98          1.85000E-02          6.68000E+08
     7      5      8      7              1421.18          8.72000E-03          1.22000E+09
    20      5     21      4              1421.73          2.02000E-03          7.20000E+08
    20      5     19      5              1422.73          3.80000E-03          7.20000E+08
    16      5     15      6              1422.83          2.04000E-02          8.27000E+08
    17      5     18      5              1427.35          1.49000E-02          8.07000E+08
    13      5     14      6              1427.42          7.15000E-03          9.30000E+08
     8      5      9      7              1428.81          9.31000E-03          1.16000E+09
    24      5     23      4              1430.88          1.34000E-02          6.47000E+08
    17      5     16      6              1433.05          2.01000E-02          8.07000E+08
    24      5     25      3              1435.80          1.88000E-02          6.47000E+08
     2      5      1      8              1436.09          3.07000E-02          1.60000E+09
     9      5     10      7              1436.96          9.95000E-03          1.11000E+09
     3      5      2      8              1437.13          2.80000E-02          1.51000E+09
    14      5     15      6              1438.19          6.59000E-03          8.93000E+08
     4      5      3      8              1438.98          2.70000E-02          1.43000E+09
    18      5     19      5              1439.78          1.55000E-02          7.69000E+08
     5      5      4      8              1441.63          2.66000E-02          1.35000E+09
    18      5     17      6              1443.41          1.95000E-02          7.69000E+08
     2      5      3      8              1443.47          1.77000E-02          1.60000E+09
    25      5     24      4              1443.76          1.14000E-02          6.32000E+08
     6      5      5      8              1445.03          2.63000E-02          1.28000E+09
    10      5     11      7              1445.57          1.07000E-02          1.09000E+09
    22      5     21      5              1446.31          5.79000E-03          6.79000E+08
     3      5      4      8              1447.37          1.78000E-02          1.51000E+09
     7      5      6      8              1449.13          2.61000E-02          1.22000E+09
     8      6      7      2              1140.54          1.59000E-03          1.17000E+09
    11      6     12      1              1144.02          5.55000E-03          1.01000E+09
    15      6     16      0              1145.55          1.26000E-02          8.62000E+08
     6      6      7      2              1146.09          4.30000E-03          1.27000E+09
    14      6     13      1              1146.37          1.70000E-02          8.88000E+08
     9      6      8      2              1147.45          1.26000E-03          1.10000E+09
    18      6     17      0              1148.86          1.47000E-02          7.66000E+08
     7      6      8      2              1153.72          4.29000E-03          1.21000E+09
    10      6      9      2              1155.17          9.44000E-04          1.05000E+09
    12      6     13      1              1155.25          6.02000E-03          9.64000E+08
    15      6     14      1              1157.66          1.80000E-02          8.62000E+08
    16      6     17      0              1159.16          1.29000E-02          8.23000E+08
     8      6      9      2              1162.13          4.23000E-03          1.17000E+09
    19      6     18      0              1162.52          1.46000E-02          7.85000E+08
     1      6      0      3              1164.98          2.23000E-02          1.70000E+09
     2      6      1      3              1165.54          1.53000E-02          1.59000E+09
     0      6      1      3              1166.77          7.09000E-03          1.82000E+09
     3      6      2      3              1167.06          1.42000E-02          1.50000E+09
    13      6     14      1              1167.12          6.56000E-03          9.26000E+08
     1      6      2      3              1169.10          8.36000E-03          1.70000E+09
     4      6      3      3              1169.53          1.40000E-02          1.42000E+09
    16      6     15      1              1169.57          1.90000E-02          8.23000E+08
     9      6     10      2              1171.31          4.13000E-03          1.10000E+09
     2      6      3      3              1172.38          8.84000E-03          1.59000E+09
    12      6     11      2              1172.90          4.19000E-04          9.64000E+08
     5      6      4      3              1172.93          1.41000E-02          1.34000E+09
    17      6     18      0              1173.32          1.32000E-02          8.57000E+08
     3      6      4      3              1176.59          9.08000E-03          1.50000E+09
    20      6     19      0              1176.71          1.44000E-02          7.18000E+08
     6      6      5      3              1177.25          1.44000E-02          1.27000E+09
    14      6     15      1              1179.61          7.16000E-03          8.88000E+08
    10      6     11      2              1181.22          3.99000E-03          1.05000E+09
     4      6      5      3              1181.71          9.25000E-03          1.42000E+09
    17      6     16      1              1182.08          2.00000E-02          8.57000E+08
     7      6      6      3              1182.46          1.47000E-02          1.21000E+09
     5      6      6      3              1187.71          9.41000E-03          1.34000E+09
    18      6     19      0              1188.01          1.36000E-02          7.66000E+08
     8      6      7      3              1188.52          1.51000E-02          1.17000E+09
    21      6     20      0              1191.41          1.43000E-02          7.05000E+08
    11      6     12      2              1191.81          3.82000E-03          1.01000E+09
    15      6     16      1              1192.69          7.81000E-03          8.62000E+08
     6      6      7      3              1194.55          9.58000E-03          1.27000E+09
    18      6     17      1              1195.16          2.09000E-02          7.66000E+08
     9      6      8      3              1195.42          1.54000E-02          1.10000E+09
     7      6      8      3              1202.22          9.79000E-03          1.21000E+09
    12      6     13      2              1203.07          3.63000E-03          9.64000E+08
    10      6      9      3              1203.11          1.57000E-02          1.05000E+09
    19      6     20      0              1203.20          1.39000E-02          7.85000E+08
    16      6     17      1              1206.31          8.51000E-03          8.23000E+08
    22      6     21      0              1206.58          1.42000E-02          6.80000E+08
    19      6     18      1              1208.76          2.19000E-02          7.85000E+08
     8      6      9      3              1210.66          1.00000E-02          1.17000E+09
    11      6     10      3              1211.55          1.60000E-02          1.01000E+09
    13      6     14      2              1214.94          3.41000E-03          9.26000E+08
    20      6     21      0              1218.84          1.43000E-02          7.18000E+08
     9      6     10      3              1219.85          1.03000E-02          1.10000E+09
    17      6     18      1              1220.45          9.24000E-03          8.57000E+08
    12      6     11      3              1220.72          1.63000E-02          9.64000E+08
    23      6     22      0              1222.18          1.42000E-02          6.61000E+08
    20      6     19      1              1222.86          2.28000E-02          7.18000E+08
    14      6     15      2              1227.40          3.19000E-03          8.88000E+08
    10      6     11      3              1229.74          1.07000E-02          1.05000E+09
    13      6     12      3              1230.57          1.64000E-02          9.26000E+08
    21      6     22      0              1234.92          1.47000E-02          7.05000E+08
    18      6     19      1              1235.07          9.98000E-03          7.66000E+08
    21      6     20      1              1237.41          2.36000E-02          7.05000E+08
    24      6     23      0              1238.20          1.42000E-02          6.56000E+08
    11      6     12      3              1240.29          1.10000E-02          1.01000E+09
    15      6     16      2              1240.40          2.96000E-03          8.62000E+08
    14      6     13      3              1241.06          1.66000E-02          8.88000E+08
     6      6      7      4              1243.78          1.06000E-03          1.27000E+09
    19      6     20      1              1250.14          1.07000E-02          7.85000E+08
    22      6     23      0              1251.40          1.51000E-02          6.80000E+08
    12      6     13      3              1251.47          1.14000E-02          9.64000E+08
    15      6     14      3              1252.15          1.66000E-02          8.62000E+08
    22      6     21      1              1252.39          2.43000E-02          6.80000E+08
    16      6     17      2              1253.91          2.75000E-03          8.23000E+08
    25      6     24      0              1254.59          1.43000E-02          6.30000E+08
     8      6      9      4              1259.81          1.04000E-03          1.17000E+09
    13      6     14      3              1263.24          1.19000E-02          9.26000E+08
    16      6     15      3              1263.80          1.66000E-02          8.23000E+08
     2      6      1      5              1264.24          2.03000E-02          1.59000E+09
    20      6     21      1              1265.61          1.14000E-02          7.18000E+08
     3      6      2      5              1265.67          1.84000E-02          1.50000E+09
     0      6      1      5              1265.68          9.94000E-03          1.82000E+09
    23      6     22      1              1267.75          2.50000E-02          6.61000E+08
    17      6     18      2              1267.89          2.55000E-03          8.57000E+08
     4      6      3      5              1268.03          1.76000E-02          1.42000E+09
     1      6      2      5              1268.07          1.19000E-02          1.70000E+09
    23      6     24      0              1268.23          1.55000E-02          6.61000E+08
    12      6     11      4              1268.95          1.08000E-03          9.64000E+08
     5      6      4      5              1271.31          1.71000E-02          1.34000E+09
     2      6      3      5              1271.38          1.27000E-02          1.59000E+09
     6      6      5      5              1275.48          1.68000E-02          1.27000E+09
    14      6     15      3              1275.54          1.23000E-02          8.88000E+08
     3      6      4      5              1275.61          1.31000E-02          1.50000E+09
    17      6     16      3              1275.97          1.66000E-02          8.57000E+08
    10      6     11      4              1278.70          9.40000E-04          1.05000E+09
     7      6      6      5              1280.51          1.65000E-02          1.21000E+09
     4      6      5      5              1280.71          1.34000E-02          1.42000E+09
    21      6     22      1              1281.46          1.21000E-02          7.05000E+08
    18      6     19      2              1282.29          2.38000E-03          7.66000E+08
    24      6     23      1              1283.45          2.57000E-02          6.56000E+08
    24      6     25      0              1285.40          1.61000E-02          6.56000E+08
     8      6      7      5              1286.36          1.63000E-02          1.17000E+09
     5      6      6      5              1286.67          1.36000E-02          1.34000E+09
    15      6     16      3              1288.33          1.27000E-02          8.62000E+08
    18      6     17      3              1288.60          1.65000E-02          7.66000E+08
    14      6     13      4              1288.85          1.93000E-03          8.88000E+08
     9      6      8      5              1293.00          1.60000E-02          1.10000E+09
     6      6      7      5              1293.43          1.38000E-02          1.27000E+09
    22      6     23      1              1297.63          1.27000E-02          6.80000E+08
    25      6     24      1              1299.44          2.62000E-02          6.30000E+08
    10      6      9      5              1300.38          1.57000E-02          1.05000E+09
     7      6      8      5              1300.96          1.40000E-02          1.21000E+09
    16      6     17      3              1301.57          1.31000E-02          8.23000E+08
    19      6     18      3              1301.66          1.65000E-02          7.85000E+08
    25      6     26      0              1302.84          1.66000E-02          6.30000E+08
    11      6     10      5              1308.44          1.54000E-02          1.01000E+09
     8      6      9      5              1309.20          1.41000E-02          1.17000E+09
    16      6     15      4              1310.94          2.85000E-03          8.23000E+08
    20      6     21      2              1312.19          2.19000E-03          7.18000E+08
    23      6     24      1              1314.08          1.32000E-02          6.61000E+08
    20      6     19      3              1315.07          1.65000E-02          7.18000E+08
    17      6     18      3              1315.21          1.35000E-02          8.57000E+08
    12      6     11      5              1317.16          1.51000E-02          9.64000E+08
     9      6     10      5              1318.12          1.43000E-02          1.10000E+09
    13      6     12      5              1326.46          1.48000E-02          9.26000E+08
    10      6     11      5              1327.66          1.45000E-02          1.05000E+09
    21      6     20      3              1328.80          1.66000E-02          7.05000E+08
    18      6     19      3              1329.20          1.38000E-02          7.66000E+08
    24      6     25      1              1330.76          1.36000E-02          6.56000E+08
    18      6     17      4              1334.83          3.59000E-03          7.66000E+08
     8      6      7      6              1335.42          2.21000E-03          1.17000E+09
    14      6     13      5              1336.31          1.45000E-02          8.88000E+08
    11      6     12      5              1337.77          1.47000E-02          1.01000E+09
    22      6     21      3              1342.78          1.68000E-02          6.80000E+08
    22      6     23      2              1343.22          2.26000E-03          6.80000E+08
    19      6     20      3              1343.48          1.41000E-02          7.85000E+08
    15      6     14      5              1346.63          1.42000E-02          8.62000E+08
    25      6     26      1              1347.61          1.38000E-02          6.30000E+08
    12      6     13      5              1348.39          1.49000E-02          9.64000E+08
    10      6      9      6              1348.83          3.06000E-03          1.05000E+09
    23      6     22      3              1356.94          1.70000E-02          6.61000E+08
    16      6     15      5              1357.38          1.40000E-02          8.23000E+08
    20      6     21      3              1357.99          1.43000E-02          7.18000E+08
    13      6     14      5              1359.46          1.50000E-02          9.26000E+08
    20      6     19      4              1360.03          3.86000E-03          7.18000E+08
     2      6      1      7              1363.99          2.30000E-02          1.59000E+09
    12      6     11      6              1364.78          3.87000E-03          9.64000E+08
     3      6      2      7              1365.21          2.04000E-02          1.50000E+09
     0      6      1      7              1365.66          1.18000E-02          1.82000E+09
     4      6      3      7              1367.31          1.91000E-02          1.42000E+09
    17      6     16      5              1368.48          1.39000E-02          8.57000E+08
     5      6      4      7              1370.26          1.83000E-02          1.34000E+09
    14      6     15      5              1370.92          1.51000E-02          8.88000E+08
     2      6      3      7              1371.21          1.55000E-02          1.59000E+09
    24      6     23      3              1371.22          1.74000E-02          6.56000E+08
    21      6     22      3              1372.66          1.44000E-02          7.05000E+08
     6      6      5      7              1374.02          1.77000E-02          1.27000E+09
    24      6     25      2              1374.89          2.79000E-03          6.56000E+08
     3      6      4      7              1375.26          1.61000E-02          1.50000E+09
     7      6      6      7              1378.57          1.72000E-02          1.21000E+09
    18      6     17      5              1379.86          1.39000E-02          7.66000E+08
     4      6      5      7              1380.10          1.66000E-02          1.42000E+09
    15      6     16      5              1382.71          1.52000E-02          8.62000E+08
    14      6     13      6              1382.79          4.43000E-03          8.88000E+08
     8      6      7      7              1383.83          1.67000E-02          1.17000E+09
    25      6     24      3              1385.53          1.79000E-02          6.30000E+08
     5      6      6      7              1385.70          1.69000E-02          1.34000E+09
    22      6     21      4              1386.00          3.36000E-03          6.80000E+08
    22      6     23      3              1387.42          1.43000E-02          6.80000E+08
     9      6      8      7              1389.77          1.63000E-02          1.10000E+09
    19      6     18      5              1391.46          1.41000E-02          7.85000E+08
     6      6      7      7              1392.01          1.71000E-02          1.27000E+09
    16      6     17      5              1394.75          1.52000E-02          8.23000E+08
    10      6      9      7              1396.34          1.60000E-02          1.05000E+09
     7      6      8      7              1398.97          1.73000E-02          1.21000E+09
    23      6     24      3              1402.19          1.39000E-02          6.61000E+08
    16      6     15      6              1402.34          4.46000E-03          8.23000E+08
    20      6     19      5              1403.18          1.45000E-02          7.18000E+08
    11      6     10      7              1403.45          1.57000E-02          1.01000E+09
     8      6      9      7              1406.52          1.74000E-02          1.17000E+09
    17      6     18      5              1406.97          1.50000E-02          8.57000E+08
    12      6     11      7              1411.06          1.55000E-02          9.64000E+08
     9      6     10      7              1414.59          1.74000E-02          1.10000E+09
    21      6     20      5              1414.94          1.50000E-02          7.05000E+08
    24      6     25      3              1416.86          1.33000E-02          6.56000E+08
    13      6     12      7              1419.09          1.55000E-02          9.26000E+08
    18      6     19      5              1419.28          1.47000E-02          7.66000E+08
    18      6     17      6              1422.81          3.69000E-03          7.66000E+08
    10      6     11      7              1423.12          1.74000E-02          1.05000E+09
    22      6     21      5              1426.62          1.57000E-02          6.80000E+08
    14      6     13      7              1427.45          1.55000E-02          8.88000E+08
    22      6     23      4              1429.25          2.24000E-03          6.80000E+08
     8      6      7      8              1430.81          3.84000E-03          1.17000E+09
    25      6     26      3              1431.33          1.21000E-02          6.30000E+08
    19      6     20      5              1431.60          1.42000E-02          7.85000E+08
    11      6     12      7              1432.03          1.73000E-02          1.01000E+09
    15      6     14      7              1436.07          1.57000E-02          8.62000E+08
    23      6     22      5              1438.10          1.63000E-02          6.61000E+08
    12      6     13      7              1441.24          1.70000E-02          9.64000E+08
    10      6      9      8              1442.05          3.85000E-03          1.05000E+09
    20      6     21      5              1443.80          1.33000E-02          7.18000E+08
    16      6     15      7              1444.85          1.61000E-02          8.23000E+08
    24      6     23      5              1449.23          1.66000E-02          6.56000E+08
    10      7      9      2              1141.17          4.50000E-03          1.04000E+09
    12      7     13      1              1141.50          2.08000E-03          9.58000E+08
    15      7     14      1              1144.27          1.17000E-02          9.01000E+08
    16      7     17      0              1145.89          1.28000E-02          8.18000E+08
     8      7      9      2              1147.74          7.66000E-03          1.14000E+09
    11      7     10      2              1149.59          4.08000E-03          1.00000E+09
    19      7     18      0              1149.63          1.67000E-02          7.46000E+08
     2      7      1      3              1150.63          6.84000E-03          1.58000E+09
     0      7      1      3              1151.77          3.06000E-03          1.80000E+09
     3      7      2      3              1152.15          6.64000E-03          1.49000E+09
    13      7     14      1              1153.23          2.40000E-03          9.25000E+08
     4      7      3      3              1154.62          6.89000E-03          1.41000E+09
    16      7     15      1              1156.06          1.27000E-02          8.18000E+08
     9      7     10      2              1156.80          7.61000E-03          1.09000E+09
     2      7      3      3              1157.29          3.80000E-03          1.58000E+09
     5      7      4      3              1158.00          7.34000E-03          1.33000E+09
    12      7     11      2              1158.73          3.64000E-03          9.58000E+08
    17      7     18      0              1159.88          1.32000E-02          8.29000E+08
     3      7      4      3              1161.44          3.84000E-03          1.49000E+09
     6      7      5      3              1162.29          7.91000E-03          1.26000E+09
    20      7     19      0              1163.67          1.66000E-02          7.19000E+08
    14      7     15      1              1165.57          2.75000E-03          8.83000E+08
     4      7      5      3              1166.48          3.83000E-03          1.41000E+09
    10      7     11      2              1166.58          7.54000E-03          1.04000E+09
     7      7      6      3              1167.46          8.54000E-03          1.20000E+09
    17      7     16      1              1168.44          1.36000E-02          8.29000E+08
    13      7     12      2              1168.57          3.19000E-03          9.25000E+08
     5      7      6      3              1172.40          3.82000E-03          1.33000E+09
     8      7      7      3              1173.47          9.23000E-03          1.14000E+09
    18      7     19      0              1174.39          1.37000E-02          7.64000E+08
    11      7     12      2              1177.05          7.46000E-03          1.00000E+09
    21      7     20      0              1178.20          1.66000E-02          6.96000E+08
    15      7     16      1              1178.49          3.15000E-03          9.01000E+08
    14      7     13      2              1179.07          2.74000E-03          8.83000E+08
     6      7      7      3              1179.15          3.84000E-03          1.26000E+09
     9      7      8      3              1180.31          9.95000E-03          1.09000E+09
    18      7     17      1              1181.37          1.46000E-02          7.64000E+08
     7      7      8      3              1186.71          3.90000E-03          1.20000E+09
    10      7      9      3              1187.93          1.07000E-02          1.04000E+09
    12      7     13      2              1188.17          7.36000E-03          9.58000E+08
    19      7     20      0              1189.39          1.42000E-02          7.46000E+08
    15      7     14      2              1190.20          2.32000E-03          9.01000E+08
    16      7     17      1              1191.94          3.59000E-03          8.18000E+08
    22      7     21      0              1193.20          1.66000E-02          6.91000E+08
    19      7     18      1              1194.83          1.55000E-02          7.46000E+08
     8      7      9      3              1195.05          4.01000E-03          1.14000E+09
    11      7     10      3              1196.30          1.14000E-02          1.00000E+09
     2      7      1      4              1198.37          6.68000E-03          1.58000E+09
     0      7      1      4              1199.61          3.75000E-03          1.80000E+09
    13      7     14      2              1199.90          7.25000E-03          9.25000E+08
    16      7     15      2              1201.92          1.92000E-03          8.18000E+08
     4      7      3      4              1202.29          4.92000E-03          1.41000E+09
     9      7     10      3              1204.12          4.16000E-03          1.09000E+09
    20      7     21      0              1204.85          1.47000E-02          7.19000E+08
     2      7      3      4              1205.19          5.07000E-03          1.58000E+09
    12      7     11      3              1205.38          1.22000E-02          9.58000E+08
     5      7      4      4              1205.64          4.33000E-03          1.33000E+09
    17      7     18      1              1205.91          4.06000E-03          8.29000E+08
    23      7     22      0              1208.64          1.66000E-02          6.57000E+08
    20      7     19      1              1208.78          1.65000E-02          7.19000E+08
     3      7      4      4              1209.36          5.40000E-03          1.49000E+09
     6      7      5      4              1209.88          3.79000E-03          1.26000E+09
    14      7     15      2              1212.20          7.13000E-03          8.83000E+08
    10      7     11      3              1213.89          4.37000E-03          1.04000E+09
     4      7      5      4              1214.43          5.66000E-03          1.41000E+09
     7      7      6      4              1214.99          3.28000E-03          1.20000E+09
    13      7     12      3              1215.13          1.29000E-02          9.25000E+08
     5      7      6      4              1220.35          5.87000E-03          1.33000E+09
    18      7     19      1              1220.35          4.55000E-03          7.64000E+08
    21      7     22      0              1220.74          1.52000E-02          6.96000E+08
     8      7      7      4              1220.95          2.79000E-03          1.14000E+09
    21      7     20      1              1223.18          1.73000E-02          6.96000E+08
    11      7     12      3              1224.31          4.62000E-03          1.00000E+09
    24      7     23      0              1224.48          1.67000E-02          7.15000E+08
    15      7     16      2              1225.05          7.00000E-03          9.01000E+08
    14      7     13      3              1225.53          1.36000E-02          8.83000E+08
    18      7     17      2              1226.99          1.25000E-03          7.64000E+08
     6      7      7      4              1227.09          6.04000E-03          1.26000E+09
     7      7      8      4              1234.63          6.15000E-03          1.20000E+09
    10      7      9      4              1235.22          1.88000E-03          1.04000E+09
    19      7     20      1              1235.24          5.05000E-03          7.46000E+08
    12      7     13      3              1235.36          4.91000E-03          9.58000E+08
    15      7     14      3              1236.51          1.42000E-02          9.01000E+08
    22      7     23      0              1237.02          1.57000E-02          6.91000E+08
    22      7     21      1              1237.99          1.81000E-02          6.91000E+08
    16      7     17      2              1238.40          6.87000E-03          8.18000E+08
    25      7     24      0              1240.69          1.69000E-02          6.28000E+08
     8      7      9      4              1242.91          6.23000E-03          1.14000E+09
     2      7      1      5              1246.71          1.20000E-02          1.58000E+09
    13      7     14      3              1246.98          5.23000E-03          9.25000E+08
    16      7     15      3              1248.04          1.47000E-02          8.18000E+08
     0      7      1      5              1248.06          5.16000E-03          1.80000E+09
     3      7      2      5              1248.15          1.13000E-02          1.49000E+09
     4      7      3      5              1250.52          1.14000E-02          1.41000E+09
    20      7     21      1              1250.54          5.54000E-03          7.19000E+08
     9      7     10      4              1251.91          6.27000E-03          1.09000E+09
    17      7     18      2              1252.21          6.75000E-03          8.29000E+08
    12      7     11      4              1252.38          1.12000E-03          9.58000E+08
    23      7     22      1              1253.18          1.88000E-02          6.57000E+08
    23      7     24      0              1253.65          1.62000E-02          6.57000E+08
     2      7      3      5              1253.66          6.08000E-03          1.58000E+09
     5      7      4      5              1253.79          1.16000E-02          1.33000E+09
