# Data for B+ transitions (P and R) 
#  Number of transitions: 18726 
#  JU 	 VU 	 JL 	 VL 		 lambda [A] 		 osc strength f 		 Gamma [1/s]
     9      0     10     12              1794.24          9.42400E-08          1.76006E+09
     9      0      8     12              1778.07          9.03700E-08          1.76006E+09
    10      0     11      0              1175.89          6.06200E-04          1.73688E+09
    10      0      9      0              1147.16          4.91200E-04          1.73688E+09
    10      0     11      1              1230.82          5.05100E-03          1.73688E+09
    10      0      9      1              1200.98          4.34100E-03          1.73688E+09
    10      0     11      2              1287.33          1.89300E-02          1.73688E+09
    10      0      9      2              1256.45          1.74100E-02          1.73688E+09
    10      0     11      3              1345.17          4.19700E-02          1.73688E+09
    10      0      9      3              1313.37          4.17700E-02          1.73688E+09
    10      0     11      4              1403.97          6.05100E-02          1.73688E+09
    10      0      9      4              1371.41          6.61000E-02          1.73688E+09
    10      0     11      5              1463.23          5.82200E-02          1.73688E+09
    10      0      9      5              1430.15          7.12500E-02          1.73688E+09
    10      0     11      6              1522.23          3.65600E-02          1.73688E+09
    10      0      9      6              1488.98          5.17800E-02          1.73688E+09
    10      0     11      7              1580.03          1.37400E-02          1.73688E+09
    10      0      9      7              1547.08          2.38900E-02          1.73688E+09
    10      0     11      8              1635.41          2.46300E-03          1.73688E+09
    10      0      9      8              1603.39          6.02300E-03          1.73688E+09
    10      0     11      9              1686.73          9.47200E-05          1.73688E+09
    10      0      9      9              1656.51          5.45200E-04          1.73688E+09
    10      0     11     10              1731.87          3.00800E-06          1.73688E+09
    10      0      9     10              1704.61          4.37200E-07          1.73688E+09
    10      0     11     11              1767.98          5.98700E-08          1.73688E+09
    10      0      9     11              1745.35          1.71400E-06          1.73688E+09
    10      0      9     12              1775.59          1.80600E-07          1.73688E+09
    11      0     12      0              1187.18          5.69400E-04          1.71162E+09
    11      0     10      0              1156.05          4.41300E-04          1.71162E+09
    11      0     12      1              1242.23          4.84300E-03          1.71162E+09
    11      0     10      1              1209.94          4.00300E-03          1.71162E+09
    11      0     12      2              1298.79          1.85100E-02          1.71162E+09
    11      0     10      2              1265.42          1.64700E-02          1.71162E+09
    11      0     12      3              1356.57          4.17900E-02          1.71162E+09
    11      0     10      3              1322.26          4.05400E-02          1.71162E+09
    11      0     12      4              1415.17          6.11100E-02          1.71162E+09
    11      0     10      4              1380.12          6.56300E-02          1.71162E+09
    11      0     12      5              1474.04          5.92300E-02          1.71162E+09
    11      0     10      5              1438.52          7.20900E-02          1.71162E+09
    11      0     12      6              1532.43          3.69900E-02          1.71162E+09
    11      0     10      6              1496.83          5.29700E-02          1.71162E+09
    11      0     12      7              1589.32          1.34700E-02          1.71162E+09
    11      0     10      7              1554.19          2.43600E-02          1.71162E+09
    11      0     12      8              1643.38          2.18900E-03          1.71162E+09
    11      0     10      8              1609.47          5.92200E-03          1.71162E+09
    11      0     12      9              1692.88          5.36800E-05          1.71162E+09
    11      0     10      9              1661.17          4.63400E-04          1.71162E+09
    11      0     12     10              1735.50          5.10400E-06          1.71162E+09
    11      0     10     10              1707.37          1.91900E-07          1.71162E+09
    11      0     12     11              1768.06          1.49100E-08          1.71162E+09
    11      0     10     11              1745.55          1.42000E-06          1.71162E+09
    11      0     10     12              1772.19          2.71100E-07          1.71162E+09
    12      0     13      0              1199.22          5.32500E-04          1.68443E+09
    12      0     11      0              1165.78          3.94900E-04          1.68443E+09
    12      0     13      1              1254.39          4.63200E-03          1.68443E+09
    12      0     11      1              1219.74          3.68200E-03          1.68443E+09
    12      0     13      2              1310.97          1.80900E-02          1.68443E+09
    12      0     11      2              1275.22          1.55800E-02          1.68443E+09
    12      0     13      3              1368.65          4.16200E-02          1.68443E+09
    12      0     11      3              1331.95          3.93500E-02          1.68443E+09
    12      0     13      4              1427.00          6.17500E-02          1.68443E+09
    12      0     11      4              1389.58          6.52200E-02          1.68443E+09
    12      0     13      5              1485.41          6.02500E-02          1.68443E+09
    12      0     11      5              1447.60          7.29700E-02          1.68443E+09
    12      0     13      6              1543.07          3.73100E-02          1.68443E+09
    12      0     11      6              1505.32          5.41400E-02          1.68443E+09
    12      0     13      7              1598.89          1.30500E-02          1.68443E+09
    12      0     11      7              1561.83          2.46900E-02          1.68443E+09
    12      0     13      8              1651.44          1.86500E-03          1.68443E+09
    12      0     11      8              1615.92          5.71300E-03          1.68443E+09
    12      0     13      9              1698.84          2.13800E-05          1.68443E+09
    12      0     11      9              1666.00          3.65500E-04          1.68443E+09
    12      0     13     10              1738.53          6.57200E-06          1.68443E+09
    12      0     11     10              1710.02          2.64600E-06          1.68443E+09
    12      0     11     11              1745.22          8.17200E-07          1.68443E+09
    13      0     14      0              1212.00          4.96600E-04          1.65545E+09
    13      0     12      0              1176.32          3.52300E-04          1.65545E+09
    13      0     14      1              1267.26          4.42400E-03          1.65545E+09
    13      0     12      1              1230.35          3.38200E-03          1.65545E+09
