# Data for C- transitions (Q) 
#  Number of transitions: 2846 
#  JU 	 VU 	 JL 	 VL 		 lambda [A] 		 osc strength f 		 Gamma [1/s]
    24      0     24      4              1285.09          5.56200E-03          1.05128E+09
    25      0     25      0              1153.80          2.43700E-02          1.04427E+09
    25      0     25      1              1190.22          7.73200E-02          1.04427E+09
    25      0     25      2              1225.40          8.59600E-02          1.04427E+09
    25      0     25      3              1258.63          3.76100E-02          1.04427E+09
    25      0     25      4              1288.92          4.58500E-03          1.04427E+09
     1      1      1      0               986.79          3.64900E-02          1.15847E+09
     1      1      1      1              1028.99          2.80200E-02          1.15847E+09
     1      1      1      2              1072.24          7.04200E-04          1.15847E+09
     1      1      1      3              1116.40          4.52900E-02          1.15847E+09
     1      1      1      4              1161.29          6.47500E-02          1.15847E+09
     1      1      1      5              1206.64          3.05700E-02          1.15847E+09
     1      1      1      6              1252.08          5.74700E-03          1.15847E+09
     1      1      1      7              1297.17          3.49800E-04          1.15847E+09
     1      1      1      8              1341.32          1.52100E-06          1.15847E+09
     1      1      1      9              1383.75          1.64800E-07          1.15847E+09
     1      1      1     10              1423.53          6.27200E-10          1.15847E+09
     1      1      1     11              1459.45          1.89900E-10          1.15847E+09
     1      1      1     12              1490.03          6.95100E-11          1.15847E+09
     1      1      1     13              1513.44          1.53000E-11          1.15847E+09
     1      1      1     14              1527.50          3.27800E-12          1.15847E+09
     2      1      2      0               987.97          3.65100E-02          1.15732E+09
     2      1      2      1              1030.14          2.80600E-02          1.15732E+09
     2      1      2      2              1073.36          7.04800E-04          1.15732E+09
     2      1      2      3              1117.48          4.53800E-02          1.15732E+09
     2      1      2      4              1162.30          6.48400E-02          1.15732E+09
     2      1      2      5              1207.56          3.05500E-02          1.15732E+09
     2      1      2      6              1252.90          5.71100E-03          1.15732E+09
     2      1      2      7              1297.85          3.42200E-04          1.15732E+09
     2      1      2      8              1341.82          1.33700E-06          1.15732E+09
     2      1      2      9              1384.04          1.68200E-07          1.15732E+09
     2      1      2     10              1423.55          8.56300E-10          1.15732E+09
     2      1      2     11              1459.13          1.65800E-10          1.15732E+09
     2      1      2     12              1489.30          6.91600E-11          1.15732E+09
     2      1      2     13              1512.20          1.60000E-11          1.15732E+09
     2      1      2     14              1525.58          3.36100E-12          1.15732E+09
     3      1      3      0               989.73          3.65400E-02          1.15559E+09
     3      1      3      1              1031.86          2.81200E-02          1.15559E+09
     3      1      3      2              1075.03          7.05300E-04          1.15559E+09
     3      1      3      3              1119.07          4.55200E-02          1.15559E+09
     3      1      3      4              1163.80          6.49900E-02          1.15559E+09
     3      1      3      5              1208.93          3.05200E-02          1.15559E+09
     3      1      3      6              1254.11          5.65700E-03          1.15559E+09
     3      1      3      7              1298.85          3.31000E-04          1.15559E+09
     3      1      3      8              1342.56          1.08600E-06          1.15559E+09
     3      1      3      9              1384.45          1.72600E-07          1.15559E+09
     3      1      3     10              1423.55          1.27100E-09          1.15559E+09
     3      1      3     11              1458.64          1.29800E-10          1.15559E+09
     3      1      3     12              1488.18          6.75800E-11          1.15559E+09
     3      1      3     13              1510.29          1.68000E-11          1.15559E+09
     3      1      3     14              1522.63          3.31700E-12          1.15559E+09
     4      1      4      0               992.05          3.65800E-02          1.15332E+09
     4      1      4      1              1034.14          2.82100E-02          1.15332E+09
     4      1      4      2              1077.23          7.05600E-04          1.15332E+09
     4      1      4      3              1121.18          4.57000E-02          1.15332E+09
     4      1      4      4              1165.78          6.51800E-02          1.15332E+09
     4      1      4      5              1210.74          3.04800E-02          1.15332E+09
     4      1      4      6              1255.69          5.58500E-03          1.15332E+09
     4      1      4      7              1300.15          3.16300E-04          1.15332E+09
     4      1      4      8              1343.51          7.93300E-07          1.15332E+09
     4      1      4      9              1384.96          1.77200E-07          1.15332E+09
     4      1      4     10              1423.52          1.95700E-09          1.15332E+09
     4      1      4     11              1457.93          8.42000E-11          1.15332E+09
     4      1      4     12              1486.63          6.34900E-11          1.15332E+09
     4      1      4     13              1507.68          1.73400E-11          1.15332E+09
     5      1      5      0               994.92          3.66300E-02          1.15052E+09
     5      1      5      1              1036.95          2.83200E-02          1.15052E+09
     5      1      5      2              1079.96          7.05300E-04          1.15052E+09
     5      1      5      3              1123.78          4.59200E-02          1.15052E+09
     5      1      5      4              1168.21          6.54200E-02          1.15052E+09
     5      1      5      5              1212.95          3.04200E-02          1.15052E+09
