# Data for C- transitions (Q) 
#  JU 	 VU 	 JL 	 VL 		 lambda [A] 		 Aul [1/s] 		 oscillator strength f 		 Gamma [1/s]
    16      4     16      5              1181.33          8.95536E+07          1.87500E-02          1.05647E+09
    16      4     16      6              1213.99          2.31330E+07          5.11400E-03          1.05647E+09
    16      4     16      7              1244.29          2.59045E+08          6.01600E-02          1.05647E+09
    16      4     16      8              1271.24          3.53082E+08          8.55900E-02          1.05647E+09
    16      4     16      9              1293.48          6.82991E+06          1.71400E-03          1.05647E+09
    17      4     17      0              1012.11          1.36304E+08          2.09400E-02          1.05178E+09
    17      4     17      1              1047.87          3.25385E+07          5.35900E-03          1.05178E+09
    17      4     17      2              1083.61          5.43294E+07          9.56900E-03          1.05178E+09
    17      4     17      3              1119.02          5.62084E+07          1.05600E-02          1.05178E+09
    17      4     17      4              1153.71          3.17692E+07          6.34300E-03          1.05178E+09
    17      4     17      5              1187.20          9.02486E+07          1.90800E-02          1.05178E+09
    17      4     17      6              1218.85          1.69548E+07          3.77800E-03          1.05178E+09
    17      4     17      7              1247.85          2.97950E+08          6.95900E-02          1.05178E+09
    17      4     17      8              1273.08          3.28214E+08          7.97900E-02          1.05178E+09
    18      4     18      0              1020.76          1.34487E+08          2.10200E-02          1.04789E+09
    18      4     18      1              1056.24          3.03434E+07          5.07800E-03          1.04789E+09
    18      4     18      2              1091.60          5.45435E+07          9.74900E-03          1.04789E+09
    18      4     18      3              1126.49          5.43964E+07          1.03500E-02          1.04789E+09
    18      4     18      4              1160.52          3.06386E+07          6.19000E-03          1.04789E+09
    18      4     18      5              1193.14          9.10007E+07          1.94300E-02          1.04789E+09
    18      4     18      6              1223.66          1.05867E+07          2.37800E-03          1.04789E+09
    18      4     18      7              1251.19          3.45713E+08          8.11800E-02          1.04789E+09
    18      4     18      8              1274.47          2.88184E+08          7.02100E-02          1.04789E+09
    19      4     19      0              1029.73          1.32446E+08          2.10700E-02          8.16832E+08
    19      4     19      1              1064.90          2.80829E+07          4.77700E-03          8.16832E+08
    19      4     19      2              1099.82          5.46675E+07          9.91900E-03          8.16832E+08
    19      4     19      3              1134.15          5.25458E+07          1.01400E-02          8.16832E+08
    19      4     19      4              1167.43          2.92520E+07          5.98000E-03          8.16832E+08
    19      4     19      5              1199.09          9.17169E+07          1.97800E-02          8.16832E+08
    19      4     19      6              1228.36          4.66452E+06          1.05600E-03          8.16832E+08
    19      4     19      7              1254.24          4.03605E+08          9.52400E-02          8.16832E+08
    20      4     20      0              1039.00          1.30145E+08          2.10700E-02          1.04111E+09
    20      4     20      1              1073.82          2.57674E+07          4.45700E-03          1.04111E+09
    20      4     20      2              1108.27          5.46714E+07          1.00700E-02          1.04111E+09
    20      4     20      3              1141.97          5.06664E+07          9.91100E-03          1.04111E+09
    20      4     20      4              1174.43          2.75619E+07          5.70200E-03          1.04111E+09
    20      4     20      5              1205.02          9.22071E+07          2.00800E-02          1.04111E+09
    20      4     20      6              1232.88          5.65052E+05          1.28800E-04          1.04111E+09
    20      4     20      7              1256.87          4.71305E+08          1.11700E-01          1.04111E+09
    21      4     21      0              1048.56          1.27531E+08          2.10300E-02          4.94123E+08
    21      4     21      1              1082.99          2.34073E+07          4.11800E-03          4.94123E+08
    21      4     21      2              1116.92          5.45206E+07          1.02000E-02          4.94123E+08
    21      4     21      3              1149.93          4.87655E+07          9.67300E-03          4.94123E+08
    21      4     21      4              1181.48          2.55186E+07          5.34300E-03          4.94123E+08
    21      4     21      5              1210.87          9.21045E+07          2.02600E-02          4.94123E+08
    21      4     21      6              1237.15          1.19927E+06          2.75300E-04          4.94123E+08
    22      4     22      0              1058.41          1.24544E+08          2.09300E-02          4.52385E+08
    22      4     22      1              1092.41          2.10122E+07          3.76100E-03          4.52385E+08
    22      4     22      2              1125.76          5.41725E+07          1.03000E-02          4.52385E+08
    22      4     22      3              1158.00          4.68439E+07          9.42200E-03          4.52385E+08
    22      4     22      4              1188.54          2.30750E+07          4.88900E-03          4.52385E+08
    22      4     22      5              1216.59          9.07153E+07          2.01400E-02          4.52385E+08
    22      4     22      6              1241.06          1.27595E+07          2.94800E-03          4.52385E+08
    23      4     23      0              1068.54          1.21088E+08          2.07400E-02          9.83283E+08
    23      4     23      1              1102.07          1.85892E+07          3.38700E-03          9.83283E+08
    23      4     23      2              1134.77          5.35715E+07          1.03500E-02          9.83283E+08
    23      4     23      3              1166.16          4.48900E+07          9.15700E-03          9.83283E+08
    23      4     23      4              1195.57          2.01945E+07          4.33000E-03          9.83283E+08
    23      4     23      5              1222.11          8.67337E+07          1.94300E-02          9.83283E+08
    24      4     24      0              1078.95          1.17025E+08          2.04300E-02          8.16647E+08
    24      4     24      1              1111.95          1.61416E+07          2.99400E-03          8.16647E+08
    24      4     24      2              1143.95          5.26404E+07          1.03300E-02          8.16647E+08
    24      4     24      3              1174.40          4.28694E+07          8.86900E-03          8.16647E+08
    24      4     24      4              1202.54          1.68718E+07          3.66000E-03          8.16647E+08
     1      5      1      0               915.40          1.03574E+08          1.30200E-02          1.09032E+09
     1      5      1      1               951.60          8.44095E+07          1.14700E-02          1.09032E+09
     1      5      1      2               988.47          5.33327E+06          7.81600E-04          1.09032E+09
     1      5      1      3              1025.88          9.28940E+07          1.46600E-02          1.09032E+09
     1      5      1      4              1063.66          2.14636E+06          3.64300E-04          1.09032E+09
     1      5      1      5              1101.58          9.23147E+07          1.68000E-02          1.09032E+09
     1      5      1      6              1139.33          1.37174E+07          2.67100E-03          1.09032E+09
     1      5      1      7              1176.55          1.13359E+08          2.35400E-02          1.09032E+09
     1      5      1      8              1212.75          2.79656E+07          6.17000E-03          1.09032E+09
     1      5      1      9              1247.34          3.76912E+08          8.79600E-02          1.09032E+09
     1      5      1     10              1279.56          1.74608E+08          4.28800E-02          1.09032E+09
     1      5      1     11              1308.51          1.77634E+06          4.56200E-04          1.09032E+09
     1      5      1     12              1333.04          1.15568E+06          3.08000E-04          1.09032E+09
     1      5      1     13              1351.75          1.34376E+05          3.68300E-05          1.09032E+09
     1      5      1     14              1362.95          1.21808E+04          3.39400E-06          1.09032E+09
     2      5      2      0               916.61          1.03486E+08          1.30400E-02          1.08951E+09
     2      5      2      1               952.80          8.40817E+07          1.14500E-02          1.08951E+09
     2      5      2      2               989.66          5.38511E+06          7.91100E-04          1.08951E+09
     2      5      2      3              1027.04          9.26887E+07          1.46700E-02          1.08951E+09
     2      5      2      4              1064.78          2.12884E+06          3.62000E-04          1.08951E+09
     2      5      2      5              1102.64          9.21071E+07          1.68000E-02          1.08951E+09
     2      5      2      6              1140.32          1.38597E+07          2.70300E-03          1.08951E+09
     2      5      2      7              1177.44          1.12790E+08          2.34600E-02          1.08951E+09
     2      5      2      8              1213.52          2.91804E+07          6.44600E-03          1.08951E+09
     2      5      2      9              1247.94          3.79398E+08          8.86300E-02          1.08951E+09
     2      5      2     10              1279.97          1.71651E+08          4.21800E-02          1.08951E+09
     2      5      2     11              1308.67          1.43234E+06          3.68000E-04          1.08951E+09
     2      5      2     12              1332.88          1.14424E+06          3.04900E-04          1.08951E+09
     2      5      2     13              1351.20          1.48351E+05          4.06300E-05          1.08951E+09
     2      5      2     14              1361.87          1.49050E+04          4.14700E-06          1.08951E+09
     3      5      3      0               918.43          1.03347E+08          1.30800E-02          1.08829E+09
     3      5      3      1               954.60          8.35859E+07          1.14300E-02          1.08829E+09
     3      5      3      2               991.43          5.46511E+06          8.05800E-04          1.08829E+09
     3      5      3      3              1028.77          9.23826E+07          1.46700E-02          1.08829E+09
     3      5      3      4              1066.45          2.10130E+06          3.58500E-04          1.08829E+09
     3      5      3      5              1104.23          9.17968E+07          1.67900E-02          1.08829E+09
     3      5      3      6              1141.79          1.40725E+07          2.75200E-03          1.08829E+09
     3      5      3      7              1178.76          1.11925E+08          2.33300E-02          1.08829E+09
     3      5      3      8              1214.65          3.10678E+07          6.87500E-03          1.08829E+09
     3      5      3      9              1248.84          3.83101E+08          8.96200E-02          1.08829E+09
     3      5      3     10              1280.57          1.67140E+08          4.11100E-02          1.08829E+09
     3      5      3     11              1308.89          9.85301E+05          2.53200E-04          1.08829E+09
     3      5      3     12              1332.63          1.11640E+06          2.97400E-04          1.08829E+09
     3      5      3     13              1350.33          1.68748E+05          4.61500E-05          1.08829E+09
     3      5      3     14              1360.19          1.85800E+04          5.15600E-06          1.08829E+09
     4      5      4      0               920.83          1.03172E+08          1.31200E-02          1.08669E+09
     4      5      4      1               956.99          8.29217E+07          1.13900E-02          1.08669E+09
     4      5      4      2               993.78          5.57555E+06          8.26000E-04          1.08669E+09
     4      5      4      3              1031.06          9.19720E+07          1.46700E-02          1.08669E+09
     4      5      4      4              1068.66          2.06279E+06          3.53400E-04          1.08669E+09
     4      5      4      5              1106.32          9.13853E+07          1.67800E-02          1.08669E+09
     4      5      4      6              1143.73          1.43553E+07          2.81700E-03          1.08669E+09
     4      5      4      7              1180.50          1.10748E+08          2.31500E-02          1.08669E+09
     4      5      4      8              1216.14          3.37115E+07          7.47900E-03          1.08669E+09
     4      5      4      9              1250.00          3.87989E+08          9.09400E-02          1.08669E+09
     4      5      4     10              1281.33          1.60984E+08          3.96500E-02          1.08669E+09
     4      5      4     11              1309.14          5.18863E+05          1.33400E-04          1.08669E+09
     4      5      4     12              1332.23          1.05951E+06          2.82100E-04          1.08669E+09
     4      5      4     13              1349.12          1.93503E+05          5.28300E-05          1.08669E+09
     5      5      5      0               923.82          1.02955E+08          1.31800E-02          1.08476E+09
     5      5      5      1               959.94          8.20835E+07          1.13500E-02          1.08476E+09
     5      5      5      2               996.68          5.71938E+06          8.52200E-04          1.08476E+09
     5      5      5      3              1033.89          9.14566E+07          1.46600E-02          1.08476E+09
     5      5      5      4              1071.38          2.01222E+06          3.46500E-04          1.08476E+09
     5      5      5      5              1108.89          9.08734E+07          1.67600E-02          1.08476E+09
     5      5      5      6              1146.11          1.47085E+07          2.89800E-03          1.08476E+09
     5      5      5      7              1182.64          1.09237E+08          2.29200E-02          1.08476E+09
     5      5      5      8              1217.95          3.72319E+07          8.28400E-03          1.08476E+09
     5      5      5      9              1251.41          3.94002E+08          9.25500E-02          1.08476E+09
     5      5      5     10              1282.22          1.53068E+08          3.77500E-02          1.08476E+09
     5      5      5     11              1309.39          1.44803E+05          3.72400E-05          1.08476E+09
     5      5      5     12              1331.67          9.58113E+05          2.54900E-04          1.08476E+09
     5      5      5     13              1347.49          2.17227E+05          5.91600E-05          1.08476E+09
     6      5      6      0               927.36          1.02702E+08          1.32500E-02          1.08249E+09
     6      5      6      1               963.45          8.10673E+07          1.12900E-02          1.08249E+09
     6      5      6      2              1000.13          5.90012E+06          8.85300E-04          1.08249E+09
     6      5      6      3              1037.25          9.08363E+07          1.46600E-02          1.08249E+09
     6      5      6      4              1074.61          1.94867E+06          3.37500E-04          1.08249E+09
     6      5      6      5              1111.94          9.02616E+07          1.67400E-02          1.08249E+09
     6      5      6      6              1148.92          1.51338E+07          2.99700E-03          1.08249E+09
     6      5      6      7              1185.14          1.07360E+08          2.26200E-02          1.08249E+09
     6      5      6      8              1220.06          4.17959E+07          9.33200E-03          1.08249E+09
     6      5      6      9              1253.03          4.01049E+08          9.44500E-02          1.08249E+09
     6      5      6     10              1283.22          1.43250E+08          3.53800E-02          1.08249E+09
     6      5      6     11              1309.60          6.18066E+02          1.59000E-07          1.08249E+09
     6      5      6     12              1330.87          7.97804E+05          2.12000E-04          1.08249E+09
     6      5      6     13              1345.37          2.28752E+05          6.21100E-05          1.08249E+09
     7      5      7      0               931.45          1.02410E+08          1.33300E-02          1.07991E+09
     7      5      7      1               967.50          7.98739E+07          1.12100E-02          1.07991E+09
     7      5      7      2              1004.11          6.12132E+06          9.25800E-04          1.07991E+09
     7      5      7      3              1041.11          9.01076E+07          1.46500E-02          1.07991E+09
     7      5      7      4              1078.31          1.87169E+06          3.26400E-04          1.07991E+09
     7      5      7      5              1115.43          8.95492E+07          1.67100E-02          1.07991E+09
     7      5      7      6              1152.13          1.56352E+07          3.11300E-03          1.07991E+09
     7      5      7      7              1187.98          1.05075E+08          2.22400E-02          1.07991E+09
     7      5      7      8              1222.44          4.76302E+07          1.06800E-02          1.07991E+09
     7      5      7      9              1254.82          4.08982E+08          9.66000E-02          1.07991E+09
     7      5      7     10              1284.27          1.31385E+08          3.25100E-02          1.07991E+09
     7      5      7     11              1309.71          2.41401E+05          6.21100E-05          1.07991E+09
     7      5      7     12              1329.79          5.73835E+05          1.52200E-04          1.07991E+09
     7      5      7     13              1342.65          2.09006E+05          5.65200E-05          1.07991E+09
     8      5      8      0               936.08          1.02085E+08          1.34200E-02          1.07707E+09
     8      5      8      1               972.07          7.84936E+07          1.11300E-02          1.07707E+09
     8      5      8      2              1008.58          6.38682E+06          9.74500E-04          1.07707E+09
     8      5      8      3              1045.46          8.92688E+07          1.46400E-02          1.07707E+09
     8      5      8      4              1082.46          1.78140E+06          3.13100E-04          1.07707E+09
     8      5      8      5              1119.33          8.87336E+07          1.66800E-02          1.07707E+09
     8      5      8      6              1155.71          1.62194E+07          3.25000E-03          1.07707E+09
     8      5      8      7              1191.14          1.02326E+08          2.17800E-02          1.07707E+09
     8      5      8      8              1225.05          5.50398E+07          1.23900E-02          1.07707E+09
     8      5      8      9              1256.75          4.17561E+08          9.89300E-02          1.07707E+09
     8      5      8     10              1285.33          1.17339E+08          2.90800E-02          1.07707E+09
     8      5      8     11              1309.68          1.01989E+06          2.62400E-04          1.07707E+09
     8      5      8     12              1328.32          3.07639E+05          8.14200E-05          1.07707E+09
     9      5      9      0               941.21          1.01722E+08          1.35200E-02          1.07400E+09
     9      5      9      1               977.14          7.69295E+07          1.10200E-02          1.07400E+09
     9      5      9      2              1013.54          6.70023E+06          1.03200E-03          1.07400E+09
     9      5      9      3              1050.26          8.83141E+07          1.46100E-02          1.07400E+09
     9      5      9      4              1087.05          1.67855E+06          2.97500E-04          1.07400E+09
     9      5      9      5              1123.63          8.78098E+07          1.66300E-02          1.07400E+09
     9      5      9      6              1159.62          1.68967E+07          3.40800E-03          1.07400E+09
     9      5      9      7              1194.56          9.90408E+07          2.12000E-02          1.07400E+09
     9      5      9      8              1227.86          6.44350E+07          1.45700E-02          1.07400E+09
     9      5      9      9              1258.77          4.26407E+08          1.01300E-01          1.07400E+09
     9      5      9     10              1286.35          1.01050E+08          2.50800E-02          1.07400E+09
     9      5      9     11              1309.42          2.44469E+06          6.28700E-04          1.07400E+09
     9      5      9     12              1326.37          7.19436E+04          1.89900E-05          1.07400E+09
    10      5     10      0               946.83          1.01319E+08          1.36200E-02          1.07074E+09
    10      5     10      1               982.68          7.51756E+07          1.08900E-02          1.07074E+09
    10      5     10      2              1018.96          7.06505E+06          1.10000E-03          1.07074E+09
    10      5     10      3              1055.49          8.72397E+07          1.45800E-02          1.07074E+09
    10      5     10      4              1092.04          1.56480E+06          2.79900E-04          1.07074E+09
    10      5     10      5              1128.28          8.67698E+07          1.65700E-02          1.07074E+09
    10      5     10      6              1163.85          1.76816E+07          3.59300E-03          1.07074E+09
    10      5     10      7              1198.23          9.51240E+07          2.04900E-02          1.07074E+09
    10      5     10      8              1230.82          7.63666E+07          1.73500E-02          1.07074E+09
    10      5     10      9              1260.83          4.34915E+08          1.03700E-01          1.07074E+09
    10      5     10     10              1287.27          8.26061E+07          2.05300E-02          1.07074E+09
    10      5     10     11              1308.85          4.50011E+06          1.15600E-03          1.07074E+09
    10      5     10     12              1323.77          1.14729E+04          3.01600E-06          1.07074E+09
    11      5     11      0               952.93          1.00870E+08          1.37400E-02          1.06733E+09
    11      5     11      1               988.68          7.32295E+07          1.07400E-02          1.06733E+09
    11      5     11      2              1024.82          7.48408E+06          1.17900E-03          1.06733E+09
    11      5     11      3              1061.14          8.60385E+07          1.45300E-02          1.06733E+09
    11      5     11      4              1097.40          1.44242E+06          2.60600E-04          1.06733E+09
    11      5     11      5              1133.27          8.56016E+07          1.64900E-02          1.06733E+09
    11      5     11      6              1168.34          1.85936E+07          3.80700E-03          1.06733E+09
    11      5     11      7              1202.10          9.04555E+07          1.96100E-02          1.06733E+09
    11      5     11      8              1233.89          9.15758E+07          2.09100E-02          1.06733E+09
    11      5     11      9              1262.88          4.42131E+08          1.05800E-01          1.06733E+09
    11      5     11     10              1288.01          6.24048E+07          1.55300E-02          1.06733E+09
    11      5     11     11              1307.88          6.90797E+06          1.77200E-03          1.06733E+09
    12      5     12      0               959.48          1.00366E+08          1.38600E-02          1.06382E+09
    12      5     12      1               995.12          7.10898E+07          1.05600E-02          1.06382E+09
    12      5     12      2              1031.09          7.96040E+06          1.26900E-03          1.06382E+09
    12      5     12      3              1067.17          8.47026E+07          1.44700E-02          1.06382E+09
    12      5     12      4              1103.11          1.31435E+06          2.39900E-04          1.06382E+09
    12      5     12      5              1138.55          8.42892E+07          1.63900E-02          1.06382E+09
    12      5     12      6              1173.08          1.96579E+07          4.05800E-03          1.06382E+09
    12      5     12      7              1206.12          8.48847E+07          1.85200E-02          1.06382E+09
    12      5     12      8              1237.01          1.11058E+08          2.54900E-02          1.06382E+09
    12      5     12      9              1264.85          4.46552E+08          1.07200E-01          1.06382E+09
    12      5     12     10              1288.49          4.14065E+07          1.03100E-02          1.06382E+09
    12      5     12     11              1306.35          8.91766E+06          2.28300E-03          1.06382E+09
    13      5     13      0               966.46          9.97980E+07          1.39800E-02          1.06047E+09
    13      5     13      1              1001.97          6.87551E+07          1.03500E-02          1.06047E+09
    13      5     13      2              1037.75          8.49568E+06          1.37200E-03          1.06047E+09
    13      5     13      3              1073.57          8.32234E+07          1.43900E-02          1.06047E+09
    13      5     13      4              1109.14          1.18398E+06          2.18500E-04          1.06047E+09
    13      5     13      5              1144.11          8.28122E+07          1.62600E-02          1.06047E+09
    13      5     13      6              1178.01          2.09057E+07          4.35200E-03          1.06047E+09
    13      5     13      7              1210.27          7.82285E+07          1.71900E-02          1.06047E+09
    13      5     13      8              1240.14          1.36150E+08          3.14100E-02          1.06047E+09
    13      5     13      9              1266.67          4.45839E+08          1.07300E-01          1.06047E+09
    13      5     13     10              1288.61          2.15132E+07          5.35800E-03          1.06047E+09
    14      5     14      0               973.86          9.91525E+07          1.41100E-02          1.05671E+09
    14      5     14      1              1009.22          6.62243E+07          1.01200E-02          1.05671E+09
    14      5     14      2              1044.78          9.09113E+06          1.48900E-03          1.05671E+09
    14      5     14      3              1080.29          8.15914E+07          1.42800E-02          1.05671E+09
    14      5     14      4              1115.46          1.05491E+06          1.96900E-04          1.05671E+09
    14      5     14      5              1149.90          8.11450E+07          1.60900E-02          1.05671E+09
    14      5     14      6              1183.11          2.23745E+07          4.69800E-03          1.05671E+09
    14      5     14      7              1214.48          7.02740E+07          1.55500E-02          1.05671E+09
    14      5     14      8              1243.22          1.68626E+08          3.90900E-02          1.05671E+09
    14      5     14      9              1268.28          4.36392E+08          1.05300E-01          1.05671E+09
    14      5     14     10              1288.24          6.05464E+06          1.50700E-03          1.05671E+09
    15      5     15      0               981.65          9.84137E+07          1.42300E-02          1.05321E+09
    15      5     15      1              1016.85          6.34981E+07          9.84800E-03          1.05321E+09
    15      5     15      2              1052.16          9.74663E+06          1.61800E-03          1.05321E+09
    15      5     15      3              1087.33          7.97969E+07          1.41500E-02          1.05321E+09
    15      5     15      4              1122.05          9.30766E+05          1.75800E-04          1.05321E+09
    15      5     15      5              1155.89          7.92565E+07          1.58800E-02          1.05321E+09
    15      5     15      6              1188.34          2.41065E+07          5.10600E-03          1.05321E+09
    15      5     15      7              1218.72          6.07949E+07          1.35400E-02          1.05321E+09
    15      5     15      8              1246.18          2.10794E+08          4.91000E-02          1.05321E+09
    15      5     15      9              1269.57          4.12822E+08          9.98100E-02          1.05321E+09
    16      5     16      0               989.84          9.75629E+07          1.43400E-02          1.04995E+09
    16      5     16      1              1024.84          6.05766E+07          9.54300E-03          1.04995E+09
    16      5     16      2              1059.87          1.04610E+07          1.76300E-03          1.04995E+09
    16      5     16      3              1094.67          7.78290E+07          1.39900E-02          1.04995E+09
    16      5     16      4              1128.88          8.15017E+05          1.55800E-04          1.04995E+09
    16      5     16      5              1162.06          7.71073E+07          1.56200E-02          1.04995E+09
    16      5     16      6              1193.65          2.61445E+07          5.58800E-03          1.04995E+09
    16      5     16      7              1222.93          4.96024E+07          1.11300E-02          1.04995E+09
    16      5     16      8              1248.95          2.65501E+08          6.21200E-02          1.04995E+09
    16      5     16      9              1270.42          3.67448E+08          8.89600E-02          1.04995E+09
    17      5     17      0               998.39          9.65750E+07          1.44400E-02          7.56303E+08
    17      5     17      1              1033.17          5.74604E+07          9.20000E-03          7.56303E+08
    17      5     17      2              1067.89          1.12310E+07          1.92100E-03          7.56303E+08
    17      5     17      3              1102.27          7.56739E+07          1.37900E-02          7.56303E+08
    17      5     17      4              1135.92          7.10794E+05          1.37600E-04          7.56303E+08
    17      5     17      5              1168.37          7.46465E+07          1.52800E-02          7.56303E+08
    17      5     17      6              1199.01          2.85200E+07          6.15000E-03          7.56303E+08
    17      5     17      7              1227.05          3.66747E+07          8.28300E-03          7.56303E+08
    17      5     17      8              1251.45          3.35791E+08          7.88800E-02          7.56303E+08
    18      5     18      0              1007.30          9.54160E+07          1.45200E-02          1.04390E+09
    18      5     18      1              1041.83          5.41470E+07          8.81600E-03          1.04390E+09
    18      5     18      2              1076.21          1.20508E+07          2.09400E-03          1.04390E+09
    18      5     18      3              1110.11          7.33129E+07          1.35500E-02          1.04390E+09
    18      5     18      4              1143.14          6.20763E+05          1.21700E-04          1.04390E+09
    18      5     18      5              1174.78          7.18075E+07          1.48700E-02          1.04390E+09
    18      5     18      6              1204.36          3.12281E+07          6.79400E-03          1.04390E+09
    18      5     18      7              1231.02          2.24740E+07          5.10900E-03          1.04390E+09
    18      5     18      8              1253.55          4.23440E+08          9.98100E-02          1.04390E+09
    19      5     19      0              1016.56          9.40388E+07          1.45800E-02          5.17774E+08
    19      5     19      1              1050.82          5.06308E+07          8.38600E-03          5.17774E+08
    19      5     19      2              1084.81          1.29114E+07          2.27900E-03          5.17774E+08
    19      5     19      3              1118.19          7.07198E+07          1.32600E-02          5.17774E+08
    19      5     19      4              1150.53          5.47060E+05          1.08600E-04          5.17774E+08
    19      5     19      5              1181.26          6.85027E+07          1.43400E-02          5.17774E+08
    19      5     19      6              1209.66          3.41727E+07          7.50100E-03          5.17774E+08
    19      5     19      7              1234.75          8.70965E+06          1.99200E-03          5.17774E+08
    20      5     20      0              1026.16          9.23783E+07          1.45900E-02          1.04367E+09
    20      5     20      1              1060.11          4.69016E+07          7.90600E-03          1.04367E+09
    20      5     20      2              1093.67          1.37995E+07          2.47600E-03          1.04367E+09
    20      5     20      3              1126.48          6.78583E+07          1.29200E-02          1.04367E+09
    20      5     20      4              1158.06          4.91325E+05          9.88400E-05          1.04367E+09
    20      5     20      5              1187.78          6.46206E+07          1.36800E-02          1.04367E+09
    20      5     20      6              1214.85          3.70496E+07          8.20200E-03          1.04367E+09
    20      5     20      7              1238.13          2.09719E+05          4.82200E-05          1.04367E+09
    21      5     21      0              1036.11          9.03467E+07          1.45500E-02          1.02950E+09
    21      5     21      1              1069.71          4.29448E+07          7.37100E-03          1.02950E+09
    21      5     21      2              1102.80          1.46960E+07          2.68100E-03          1.02950E+09
    21      5     21      3              1134.97          6.46787E+07          1.25000E-02          1.02950E+09
    21      5     21      4              1165.69          4.54857E+05          9.27100E-05          1.02950E+09
    21      5     21      5              1194.29          6.00258E+07          1.28400E-02          1.02950E+09
    21      5     21      6              1219.85          3.90960E+07          8.72600E-03          1.02950E+09
    22      5     22      0              1046.40          8.78205E+07          1.44200E-02          9.68163E+08
    22      5     22      1              1079.62          3.87398E+07          6.77300E-03          9.68163E+08
    22      5     22      2              1112.18          1.55727E+07          2.88900E-03          9.68163E+08
    22      5     22      3              1143.64          6.11109E+07          1.19900E-02          9.68163E+08
    22      5     22      4              1173.42          4.38793E+05          9.06300E-05          9.68163E+08
    22      5     22      5              1200.75          5.45676E+07          1.18000E-02          9.68163E+08
    22      5     22      6              1224.58          3.85583E+07          8.67300E-03          9.68163E+08
    23      5     23      0              1057.05          8.46135E+07          1.41800E-02          1.00802E+09
    23      5     23      1              1089.85          3.42552E+07          6.10300E-03          1.00802E+09
    23      5     23      2              1121.82          1.63860E+07          3.09300E-03          1.00802E+09
    23      5     23      3              1152.49          5.70495E+07          1.13700E-02          1.00802E+09
    23      5     23      4              1181.21          4.44025E+05          9.29300E-05          1.00802E+09
    23      5     23      5              1207.11          4.81168E+07          1.05200E-02          1.00802E+09
     1      6      1      0               901.77          6.96556E+07          8.49600E-03          1.07858E+09
     1      6      1      1               936.87          9.39135E+07          1.23600E-02          1.07858E+09
     1      6      1      2               972.59          2.44600E+06          3.47100E-04          1.07858E+09
     1      6      1      3              1008.79          6.06330E+07          9.25600E-03          1.07858E+09
     1      6      1      4              1045.30          3.77781E+07          6.19200E-03          1.07858E+09
     1      6      1      5              1081.90          2.26732E+07          3.98100E-03          1.07858E+09
     1      6      1      6              1118.29          7.54143E+07          1.41500E-02          1.07858E+09
     1      6      1      7              1154.12          2.93420E+06          5.86300E-04          1.07858E+09
     1      6      1      8              1188.94          1.14672E+08          2.43100E-02          1.07858E+09
     1      6      1      9              1222.16          4.12859E+06          9.25000E-04          1.07858E+09
     1      6      1     10              1253.08          4.06109E+08          9.56500E-02          1.07858E+09
     1      6      1     11              1280.83          1.85485E+08          4.56400E-02          1.07858E+09
     1      6      1     12              1304.32          7.73808E+05          1.97500E-04          1.07858E+09
     1      6      1     13              1322.23          8.47541E+05          2.22300E-04          1.07858E+09
     1      6      1     14              1332.95          3.78123E+05          1.00800E-04          1.07858E+09
     2      6      2      0               902.99          6.96180E+07          8.51500E-03          1.07788E+09
     2      6      2      1               938.09          9.35901E+07          1.23500E-02          1.07788E+09
     2      6      2      2               973.80          2.38842E+06          3.39700E-04          1.07788E+09
     2      6      2      3              1009.98          6.05859E+07          9.27000E-03          1.07788E+09
     2      6      2      4              1046.45          3.75949E+07          6.17500E-03          1.07788E+09
     2      6      2      5              1082.99          2.26327E+07          3.98200E-03          1.07788E+09
     2      6      2      6              1119.32          7.53066E+07          1.41500E-02          1.07788E+09
     2      6      2      7              1155.06          2.81591E+06          5.63500E-04          1.07788E+09
     2      6      2      8              1189.76          1.14460E+08          2.43000E-02          1.07788E+09
     2      6      2      9              1222.83          4.82338E+06          1.08200E-03          1.07788E+09
     2      6      2     10              1253.57          4.10787E+08          9.68300E-02          1.07788E+09
     2      6      2     11              1281.08          1.80293E+08          4.43800E-02          1.07788E+09
     2      6      2     12              1304.28          1.14195E+06          2.91400E-04          1.07788E+09
     2      6      2     13              1321.81          7.02417E+05          1.84100E-04          1.07788E+09
     2      6      2     14              1332.02          3.34088E+05          8.89100E-05          1.07788E+09
     3      6      3      0               904.83          6.95645E+07          8.54300E-03          1.07684E+09
     3      6      3      1               939.92          9.31035E+07          1.23400E-02          1.07684E+09
     3      6      3      2               975.60          2.30186E+06          3.28600E-04          1.07684E+09
     3      6      3      3              1011.74          6.05169E+07          9.29200E-03          1.07684E+09
     3      6      3      4              1048.16          3.73148E+07          6.14900E-03          1.07684E+09
     3      6      3      5              1084.63          2.25751E+07          3.98400E-03          1.07684E+09
     3      6      3      6              1120.85          7.51407E+07          1.41600E-02          1.07684E+09
     3      6      3      7              1156.46          2.64333E+06          5.30300E-04          1.07684E+09
     3      6      3      8              1190.98          1.14113E+08          2.42800E-02          1.07684E+09
     3      6      3      9              1223.83          5.98371E+06          1.34400E-03          1.07684E+09
     3      6      3     10              1254.29          4.17752E+08          9.85800E-02          1.07684E+09
     3      6      3     11              1281.44          1.72364E+08          4.24600E-02          1.07684E+09
     3      6      3     12              1304.18          1.81600E+06          4.63300E-04          1.07684E+09
