# Data for C+ transitions (P and R) 
#  JU 	 VU 	 JL 	 VL 		 lambda [A] 		 Aul [1/s] 		 oscillator strength f 		 Gamma [1/s]
     1      4      2      7              1203.95          3.55582E+07          4.63900E-03          1.10307E+09
     1      4      0      7              1200.58          5.53192E+07          3.58800E-02          1.10307E+09
     1      4      2      8              1241.70          1.09961E+08          1.52600E-02          1.10307E+09
     1      4      0      8              1238.39          2.41924E+08          1.67000E-01          1.10307E+09
     1      4      2      9              1277.77          4.77901E+07          7.02200E-03          1.10307E+09
     1      4      0      9              1274.58          9.20934E+07          6.73200E-02          1.10307E+09
     1      4      2     10              1311.37          1.27882E+06          1.97900E-04          1.10307E+09
     1      4      0     10              1308.37          3.63042E+06          2.79700E-03          1.10307E+09
     1      4      2     11              1341.51          3.95669E+05          6.40900E-05          1.10307E+09
     1      4      0     11              1338.79          6.99270E+04          5.64000E-05          1.10307E+09
     1      4      2     12              1366.96          1.31149E+05          2.20600E-05          1.10307E+09
     1      4      0     12              1364.65          4.96144E+04          4.15800E-05          1.10307E+09
     1      4      2     13              1386.23          4.59511E+04          7.94700E-06          1.10307E+09
     1      4      0     13              1384.47          3.62784E+04          3.12900E-05          1.10307E+09
     1      4      2     14              1397.47          7.33832E+04          1.29000E-05          1.10307E+09
     1      4      0     14              1396.49          3.49095E+04          3.06400E-05          1.10307E+09
     2      4      3      0               934.79          7.57740E+07          7.09400E-03          1.10089E+09
     2      4      1      0               929.69          7.26468E+07          1.57000E-02          1.10089E+09
     2      4      3      1               972.29          3.01197E+07          3.05100E-03          1.10089E+09
     2      4      1      1               967.04          2.24072E+07          5.23900E-03          1.10089E+09
     2      4      3      2              1010.52          2.18367E+07          2.38900E-03          1.10089E+09
     2      4      1      2              1005.15          2.82171E+07          7.12700E-03          1.10089E+09
     2      4      3      3              1049.34          4.11289E+07          4.85200E-03          1.10089E+09
     2      4      1      3              1043.86          3.15144E+07          8.58500E-03          1.10089E+09
     2      4      3      4              1088.57          1.17757E+07          1.49500E-03          1.10089E+09
     2      4      1      4              1083.00          2.49337E+07          7.31100E-03          1.10089E+09
     2      4      3      5              1127.96          4.60823E+07          6.28200E-03          1.10089E+09
     2      4      1      5              1122.33          3.90278E+07          1.22900E-02          1.10089E+09
     2      4      3      6              1167.19          1.75518E+07          2.56200E-03          1.10089E+09
     2      4      1      6              1161.55          4.60210E+07          1.55200E-02          1.10089E+09
     2      4      3      7              1205.85          4.69940E+07          7.32100E-03          1.10089E+09
     2      4      1      7              1200.25          4.41135E+07          1.58900E-02          1.10089E+09
     2      4      3      8              1243.43          1.29733E+08          2.14900E-02          1.10089E+09
     2      4      1      8              1237.95          2.20849E+08          8.46100E-02          1.10089E+09
     2      4      3      9              1279.28          5.47040E+07          9.59200E-03          1.10089E+09
     2      4      1      9              1274.01          8.38374E+07          3.40200E-02          1.10089E+09
     2      4      3     10              1312.60          1.37477E+06          2.53800E-04          1.10089E+09
     2      4      1     10              1307.65          3.05712E+06          1.30700E-03          1.10089E+09
     2      4      3     11              1342.37          6.08294E+05          1.17400E-04          1.10089E+09
     2      4      1     11              1337.90          1.05461E+04          4.71900E-06          1.10089E+09
     2      4      3     12              1367.35          2.16354E+05          4.33400E-05          1.10089E+09
     2      4      1     12              1363.55          1.01238E+05          4.70600E-05          1.10089E+09
     2      4      3     13              1385.99          6.69367E+04          1.37800E-05          1.10089E+09
     2      4      1     13              1383.14          4.71103E+04          2.25300E-05          1.10089E+09
     2      4      3     14              1396.38          1.45055E+05          3.03000E-05          1.10089E+09
     2      4      1     14              1394.87          5.52420E+04          2.68700E-05          1.10089E+09
     3      4      4      0               937.55          8.16306E+07          8.37100E-03          1.09837E+09
     3      4      2      0               930.44          6.63257E+07          1.20600E-02          1.09837E+09
     3      4      4      1               975.05          3.19580E+07          3.54500E-03          1.09837E+09
     3      4      2      1               967.75          2.02021E+07          3.97300E-03          1.09837E+09
     3      4      4      2              1013.27          2.43116E+07          2.91200E-03          1.09837E+09
     3      4      2      2              1005.80          2.55135E+07          5.42000E-03          1.09837E+09
     3      4      4      3              1052.07          4.51644E+07          5.83200E-03          1.09837E+09
     3      4      2      3              1044.44          2.74462E+07          6.28700E-03          1.09837E+09
     3      4      4      4              1091.24          1.30308E+07          1.81000E-03          1.09837E+09
     3      4      2      4              1083.49          2.30332E+07          5.67800E-03          1.09837E+09
     3      4      4      5              1130.53          5.25145E+07          7.83100E-03          1.09837E+09
     3      4      2      5              1122.72          3.29099E+07          8.71100E-03          1.09837E+09
     3      4      4      6              1169.63          1.81288E+07          2.89300E-03          1.09837E+09
     3      4      2      6              1161.81          4.40455E+07          1.24800E-02          1.09837E+09
     3      4      4      7              1208.12          5.64229E+07          9.60800E-03          1.09837E+09
     3      4      2      7              1200.36          3.66322E+07          1.10800E-02          1.09837E+09
     3      4      4      8              1245.46          1.37919E+08          2.49600E-02          1.09837E+09
     3      4      2      8              1237.88          2.11203E+08          6.79600E-02          1.09837E+09
     3      4      4      9              1281.01          5.42121E+07          1.03800E-02          1.09837E+09
     3      4      2      9              1273.72          8.28673E+07          2.82300E-02          1.09837E+09
     3      4      4     10              1313.93          1.38216E+06          2.78400E-04          1.09837E+09
     3      4      2     10              1307.11          2.44766E+06          8.78200E-04          1.09837E+09
     3      4      4     11              1343.19          7.88520E+05          1.66000E-04          1.09837E+09
     3      4      2     11              1337.05          1.96212E+02          7.36600E-08          1.09837E+09
     3      4      4     12              1367.51          2.56629E+05          5.59900E-05          1.09837E+09
     3      4      2     12              1362.33          9.85773E+04          3.84200E-05          1.09837E+09
     3      4      4     13              1385.30          5.99162E+04          1.34100E-05          1.09837E+09
     3      4      2     13              1381.47          2.65870E+04          1.06600E-05          1.09837E+09
     3      4      2     14              1392.63          5.67537E+04          2.31100E-05          1.09837E+09
     4      4      5      0               940.88          8.26507E+07          8.98000E-03          1.09469E+09
     4      4      3      0               931.81          6.44993E+07          1.08000E-02          1.09469E+09
     4      4      5      1               978.38          3.11316E+07          3.65700E-03          1.09469E+09
     4      4      3      1               969.06          2.01824E+07          3.65500E-03          1.09469E+09
     4      4      5      2              1016.58          2.64188E+07          3.35100E-03          1.09469E+09
     4      4      3      2              1007.04          2.33170E+07          4.56000E-03          1.09469E+09
     4      4      5      3              1055.32          4.65501E+07          6.36200E-03          1.09469E+09
     4      4      3      3              1045.59          2.58125E+07          5.44200E-03          1.09469E+09
     4      4      5      4              1094.40          1.46045E+07          2.14700E-03          1.09469E+09
     4      4      3      4              1084.54          2.05118E+07          4.65300E-03          1.09469E+09
     4      4      5      5              1133.57          5.75357E+07          9.07400E-03          1.09469E+09
     4      4      3      5              1123.62          2.87891E+07          7.01000E-03          1.09469E+09
     4      4      5      6              1172.50          1.86803E+07          3.15200E-03          1.09469E+09
     4      4      3      6              1162.55          4.07809E+07          1.06300E-02          1.09469E+09
     4      4      5      7              1210.75          6.65181E+07          1.19700E-02          1.09469E+09
     4      4      3      7              1200.89          3.04824E+07          8.47800E-03          1.09469E+09
     4      4      5      8              1247.78          1.41765E+08          2.70900E-02          1.09469E+09
     4      4      3      8              1238.16          2.03627E+08          6.02000E-02          1.09469E+09
     4      4      5      9              1282.93          5.01787E+07          1.01400E-02          1.09469E+09
     4      4      3      9              1273.71          8.49266E+07          2.65700E-02          1.09469E+09
     4      4      5     10              1315.34          1.43794E+06          3.05300E-04          1.09469E+09
     4      4      3     10              1306.73          1.72452E+06          5.67900E-04          1.09469E+09
     4      4      5     11              1343.94          1.00644E+06          2.23100E-04          1.09469E+09
     4      4      3     11              1336.23          9.31428E+02          3.20700E-07          1.09469E+09
     4      4      5     12              1367.42          2.81864E+05          6.46800E-05          1.09469E+09
     4      4      3     12              1360.98          5.55222E+04          1.98300E-05          1.09469E+09
     4      4      5     13              1384.11          3.98089E+04          9.36000E-06          1.09469E+09
     4      4      3     13              1379.45          2.21084E+03          8.11300E-07          1.09469E+09
     4      4      3     14              1389.74          6.47464E+04          2.41200E-05          1.09469E+09
     5      4      6      0               944.78          7.71933E+07          8.74500E-03          1.08454E+09
     5      4      4      0               933.79          6.74244E+07          1.07800E-02          1.08454E+09
     5      4      6      1               982.27          2.65837E+07          3.25500E-03          1.08454E+09
     5      4      4      1               970.98          2.31391E+07          4.00000E-03          1.08454E+09
     5      4      6      2              1020.42          2.85961E+07          3.77900E-03          1.08454E+09
     5      4      4      2              1008.88          2.08366E+07          3.88800E-03          1.08454E+09
     5      4      6      3              1059.09          4.43940E+07          6.32000E-03          1.08454E+09
     5      4      4      3              1047.33          2.68708E+07          5.40400E-03          1.08454E+09
     5      4      6      4              1098.07          1.73782E+07          2.66000E-03          1.08454E+09
     5      4      4      4              1086.14          1.62483E+07          3.51400E-03          1.08454E+09
     5      4      6      5              1137.08          6.14320E+07          1.00800E-02          1.08454E+09
     5      4      4      5              1125.07          2.60142E+07          6.03700E-03          1.08454E+09
     5      4      6      6              1175.78          1.99114E+07          3.49400E-03          1.08454E+09
     5      4      4      6              1163.78          3.41688E+07          8.48400E-03          1.08454E+09
     5      4      6      7              1213.74          7.91209E+07          1.47900E-02          1.08454E+09
     5      4      4      7              1201.88          2.43022E+07          6.43600E-03          1.08454E+09
     5      4      6      8              1250.39          1.40833E+08          2.79500E-02          1.08454E+09
     5      4      4      8              1238.83          1.92063E+08          5.40400E-02          1.08454E+09
     5      4      6      9              1285.04          4.22504E+07          8.85500E-03          1.08454E+09
     5      4      4      9              1274.00          8.93267E+07          2.65800E-02          1.08454E+09
     5      4      6     10              1316.81          1.80710E+06          3.97700E-04          1.08454E+09
     5      4      4     10              1306.55          8.15505E+05          2.55200E-04          1.08454E+09
     5      4      6     11              1344.61          1.41247E+06          3.24100E-04          1.08454E+09
     5      4      4     11              1335.48          2.43294E+03          7.95500E-07          1.08454E+09
     5      4      6     12              1367.05          3.15350E+05          7.48000E-05          1.08454E+09
     5      4      4     12              1359.52          3.02725E+03          1.02600E-06          1.08454E+09
     5      4      6     13              1382.35          1.06231E+04          2.57600E-06          1.08454E+09
     5      4      4     13              1377.10          2.99724E+04          1.04200E-05          1.08454E+09
     6      4      7      0               949.33          4.72154E+07          5.53200E-03          1.02798E+09
     6      4      5      0               936.46          8.04428E+07          1.25100E-02          1.02798E+09
     6      4      7      1               986.80          1.06558E+07          1.34900E-03          1.02798E+09
     6      4      5      1               973.60          3.66093E+07          6.15200E-03          1.02798E+09
     6      4      7      2              1024.91          2.95072E+07          4.02900E-03          1.02798E+09
     6      4      5      2              1011.42          1.46367E+07          2.65400E-03          1.02798E+09
     6      4      7      3              1063.49          2.85157E+07          4.19300E-03          1.02798E+09
     6      4      5      3              1049.76          3.52953E+07          6.89500E-03          1.02798E+09
     6      4      7      4              1102.34          2.48562E+07          3.92700E-03          1.02798E+09
     6      4      5      4              1088.43          5.73474E+06          1.20400E-03          1.02798E+09
     6      4      7      5              1141.16          5.76981E+07          9.76800E-03          1.02798E+09
     6      4      5      5              1127.17          2.36416E+07          5.32500E-03          1.02798E+09
     6      4      7      6              1179.60          2.38716E+07          4.31800E-03          1.02798E+09
     6      4      5      6              1165.64          1.48971E+07          3.58800E-03          1.02798E+09
     6      4      7      7              1217.21          9.49447E+07          1.82900E-02          1.02798E+09
     6      4      5      7              1203.44          1.32956E+07          3.41300E-03          1.02798E+09
     6      4      7      8              1253.42          1.15371E+08          2.35600E-02          1.02798E+09
     6      4      5      8              1240.03          1.44269E+08          3.93300E-02          1.02798E+09
     6      4      7      9              1287.48          2.18433E+07          4.70700E-03          1.02798E+09
     6      4      5      9              1274.73          9.36418E+07          2.69700E-02          1.02798E+09
     6      4      7     10              1318.50          4.45736E+06          1.00700E-03          1.02798E+09
     6      4      5     10              1306.72          2.56057E+04          7.75100E-06          1.02798E+09
     6      4      7     11              1345.33          2.87278E+06          6.75900E-04          1.02798E+09
     6      4      5     11              1334.94          3.50699E+03          1.10800E-06          1.02798E+09
     6      4      7     12              1366.52          3.83231E+05          9.30300E-05          1.02798E+09
     6      4      5     12              1358.11          2.41313E+05          7.89000E-05          1.02798E+09
     6      4      7     13              1380.10          7.88327E+04          1.95200E-05          1.02798E+09
     6      4      5     13              1374.57          6.63276E+05          2.22200E-04          1.02798E+09
     7      4      8      0               953.78          1.12179E+08          1.35100E-02          1.04750E+09
     7      4      6      0               939.12          1.96892E+07          3.00500E-03          1.04750E+09
     7      4      8      1               991.17          5.61886E+07          7.30600E-03          1.04750E+09
     7      4      6      1               976.15          1.13431E+06          1.87100E-04          1.04750E+09
     7      4      8      2              1029.17          1.86390E+07          2.61300E-03          1.04750E+09
     7      4      6      2              1013.82          1.96748E+07          3.50000E-03          1.04750E+09
     7      4      8      3              1067.59          6.35024E+07          9.57900E-03          1.04750E+09
     7      4      6      3              1051.98          3.62294E+06          6.93900E-04          1.04750E+09
     7      4      8      4              1106.21          3.15225E+06          5.10500E-04          1.04750E+09
     7      4      6      4              1090.42          3.28216E+07          6.75400E-03          1.04750E+09
     7      4      8      5              1144.74          5.27705E+07          9.15200E-03          1.04750E+09
     7      4      6      5              1128.88          1.10401E+07          2.43500E-03          1.04750E+09
     7      4      8      6              1182.81          4.39566E+06          8.13900E-04          1.04750E+09
     7      4      6      6              1167.02          6.15545E+07          1.45100E-02          1.04750E+09
     7      4      8      7              1219.95          4.74065E+07          9.33800E-03          1.04750E+09
     7      4      6      7              1204.40          2.64331E+07          6.63600E-03          1.04750E+09
     7      4      8      8              1255.55          1.28210E+08          2.67500E-02          1.04750E+09
     7      4      6      8              1240.49          1.92518E+08          5.12700E-02          1.04750E+09
     7      4      8      9              1288.87          5.51990E+07          1.21400E-02          1.04750E+09
     7      4      6      9              1274.59          4.71576E+07          1.32600E-02          1.04750E+09
     7      4      8     10              1318.95          1.25054E+06          2.87900E-04          1.04750E+09
     7      4      6     10              1305.83          3.94053E+06          1.16300E-03          1.04750E+09
     7      4      8     11              1344.59          2.08691E+02          4.99400E-08          1.04750E+09
     7      4      6     11              1333.16          3.53925E+03          1.08900E-06          1.04750E+09
     7      4      8     12              1364.25          2.31330E+05          5.69800E-05          1.04750E+09
     7      4      6     12              1355.22          9.93047E+05          3.15700E-04          1.04750E+09
     7      4      6     13              1370.25          1.05797E+06          3.43800E-04          1.04750E+09
     8      4      9      0               959.31          1.03116E+08          1.27400E-02          1.07459E+09
     8      4      7      0               942.90          3.91803E+07          5.92200E-03          1.07459E+09
     8      4      9      1               996.66          4.28018E+07          5.70600E-03          1.07459E+09
     8      4      7      1               979.85          7.99441E+06          1.30500E-03          1.07459E+09
     8      4      9      2              1034.56          2.67459E+07          3.84200E-03          1.07459E+09
     8      4      7      2              1017.42          1.93587E+07          3.40700E-03          1.07459E+09
     8      4      9      3              1072.85          6.04715E+07          9.34100E-03          1.07459E+09
     8      4      7      3              1055.43          1.05877E+07          2.00500E-03          1.07459E+09
     8      4      9      4              1111.27          9.26877E+06          1.53600E-03          1.07459E+09
     8      4      7      4              1093.67          2.33239E+07          4.74300E-03          1.07459E+09
     8      4      9      5              1149.52          6.74619E+07          1.19600E-02          1.07459E+09
     8      4      7      5              1131.88          1.41114E+07          3.07300E-03          1.07459E+09
     8      4      9      6              1187.22          8.54355E+06          1.61600E-03          1.07459E+09
     8      4      7      6              1169.69          4.78564E+07          1.11300E-02          1.07459E+09
     8      4      9      7              1223.87          8.12005E+07          1.63200E-02          1.07459E+09
     8      4      7      7              1206.66          2.21927E+07          5.49300E-03          1.07459E+09
     8      4      9      8              1258.85          1.41461E+08          3.00900E-02          1.07459E+09
     8      4      7      8              1242.23          2.04634E+08          5.36800E-02          1.07459E+09
     8      4      9      9              1291.36          4.39070E+07          9.82700E-03          1.07459E+09
     8      4      7      9              1275.68          6.86709E+07          1.90000E-02          1.07459E+09
     8      4      9     10              1320.40          1.93200E+05          4.52100E-05          1.07459E+09
     8      4      7     10              1306.12          1.11077E+06          3.22100E-04          1.07459E+09
     8      4      9     11              1344.72          3.19518E+05          7.75400E-05          1.07459E+09
     8      4      7     11              1332.45          1.35334E+04          4.08500E-06          1.07459E+09
     8      4      9     12              1362.60          3.80663E+05          9.48600E-05          1.07459E+09
     8      4      7     12              1353.23          3.32485E+05          1.03500E-04          1.07459E+09
     8      4      7     13              1366.55          3.08209E+05          9.78500E-05          1.07459E+09
     9      4     10      0               965.28          8.54053E+07          1.08000E-02          1.05657E+09
     9      4      8      0               947.19          5.32478E+07          8.00900E-03          1.05657E+09
     9      4     10      1              1002.57          2.94139E+07          4.01200E-03          1.05657E+09
     9      4      8      1               984.06          1.62862E+07          2.64400E-03          1.05657E+09
     9      4     10      2              1040.36          3.10231E+07          4.55700E-03          1.05657E+09
     9      4      8      2              1021.50          1.64580E+07          2.87900E-03          1.05657E+09
     9      4     10      3              1078.47          5.26801E+07          8.31600E-03          1.05657E+09
     9      4      8      3              1059.33          1.65290E+07          3.11000E-03          1.05657E+09
     9      4     10      4              1116.65          1.43685E+07          2.43100E-03          1.05657E+09
     9      4      8      4              1097.35          1.42643E+07          2.88000E-03          1.05657E+09
     9      4     10      5              1154.58          7.38917E+07          1.33700E-02          1.05657E+09
     9      4      8      5              1135.26          1.41633E+07          3.06000E-03          1.05657E+09
     9      4     10      6              1191.85          9.70035E+06          1.87000E-03          1.05657E+09
     9      4      8      6              1172.69          3.31993E+07          7.65400E-03          1.05657E+09
     9      4     10      7              1227.93          1.04702E+08          2.14300E-02          1.05657E+09
     9      4      8      7              1209.19          1.63076E+07          3.99700E-03          1.05657E+09
     9      4     10      8              1262.18          1.28375E+08          2.77600E-02          1.05657E+09
     9      4      8      8              1244.16          1.93172E+08          5.01300E-02          1.05657E+09
     9      4     10      9              1293.76          3.22332E+07          7.32200E-03          1.05657E+09
     9      4      8      9              1276.86          7.60234E+07          2.07800E-02          1.05657E+09
     9      4     10     10              1321.61          6.92257E+03          1.64100E-06          1.05657E+09
     9      4      8     10              1306.38          1.15714E+04          3.31100E-06          1.05657E+09
     9      4     10     11              1344.37          9.62742E+05          2.36100E-04          1.05657E+09
     9      4      8     11              1331.53          1.14404E+05          3.40000E-05          1.05657E+09
     9      4     10     12              1360.12          6.39099E+05          1.60500E-04          1.05657E+09
     9      4      8     12              1350.81          1.79512E+05          5.49100E-05          1.05657E+09
    10      4     11      0               971.00          1.04139E+08          1.34500E-02          9.62496E+08
    10      4      9      0               951.32          2.38252E+06          3.57500E-04          9.62496E+08
    10      4     11      1              1008.15          6.09118E+07          8.47900E-03          9.62496E+08
    10      4      9      1               988.04          2.58136E+06          4.17800E-04          9.62496E+08
    10      4     11      2              1045.75          8.81105E+06          1.32000E-03          9.62496E+08
    10      4      9      2              1025.28          1.65956E+07          2.89200E-03          9.62496E+08
    10      4     11      3              1083.60          5.32462E+07          8.56300E-03          9.62496E+08
    10      4      9      3              1062.87          1.56037E+05          2.92200E-05          9.62496E+08
    10      4     11      4              1121.44          3.16136E+04          5.44500E-06          9.62496E+08
    10      4      9      4              1100.57          4.08538E+07          8.20400E-03          9.62496E+08
    10      4     11      5              1158.92          2.96301E+07          5.45000E-03          9.62496E+08
    10      4      9      5              1138.08          4.48799E+06          9.63700E-04          9.62496E+08
    10      4     11      6              1195.63          1.01199E+06          1.98100E-04          9.62496E+08
    10      4      9      6              1175.02          6.56974E+07          1.50400E-02          9.62496E+08
    10      4     11      7              1231.00          2.83392E+07          5.88100E-03          9.62496E+08
    10      4      9      7              1210.91          2.78775E+07          6.77700E-03          9.62496E+08
    10      4     11      8              1264.36          1.24378E+08          2.72300E-02          9.62496E+08
    10      4      9      8              1245.13          1.42162E+08          3.65400E-02          9.62496E+08
    10      4     11      9              1294.81          2.77381E+07          6.36900E-03          9.62496E+08
    10      4      9      9              1276.93          2.28237E+07          6.17000E-03          9.62496E+08
    10      4     11     10              1321.25          6.24727E+06          1.49400E-03          9.62496E+08
    10      4      9     10              1305.32          6.68985E+06          1.89000E-03          9.62496E+08
    10      4     11     11              1342.16          2.40667E+06          5.93800E-04          9.62496E+08
    10      4      9     11              1329.08          1.28541E+06          3.76400E-04          9.62496E+08
    10      4      9     12              1346.55          1.56152E+04          4.69400E-06          9.62496E+08
    11      4     12      0               978.10          1.08607E+08          1.43400E-02          1.05904E+09
    11      4     10      0               956.88          2.99852E+07          4.51000E-03          1.05904E+09
    11      4     12      1              1015.17          4.56107E+07          6.48700E-03          1.05904E+09
    11      4     10      1               993.51          3.83842E+06          6.22400E-04          1.05904E+09
    11      4     12      2              1052.63          2.56937E+07          3.92900E-03          1.05904E+09
    11      4     10      2              1030.61          1.84082E+07          3.21200E-03          1.05904E+09
    11      4     12      3              1090.27          6.30740E+07          1.03500E-02          1.05904E+09
    11      4     10      3              1068.00          5.50229E+06          1.03100E-03          1.05904E+09
    11      4     12      4              1127.80          6.48510E+06          1.13800E-03          1.05904E+09
    11      4     10      4              1105.43          2.55341E+07          5.12600E-03          1.05904E+09
    11      4     12      5              1164.88          6.74308E+07          1.26300E-02          1.05904E+09
    11      4     10      5              1142.58          9.56241E+06          2.05100E-03          1.05904E+09
    11      4     12      6              1201.04          3.94015E+06          7.84300E-04          1.05904E+09
    11      4     10      6              1179.07          5.03696E+07          1.15000E-02          1.05904E+09
    11      4     12      7              1235.71          9.63364E+07          2.03000E-02          1.05904E+09
    11      4     10      7              1214.37          2.40346E+07          5.82300E-03          1.05904E+09
    11      4     12      8              1268.15          1.47172E+08          3.26600E-02          1.05904E+09
    11      4     10      8              1247.85          2.08193E+08          5.32600E-02          1.05904E+09
    11      4     12      9              1297.42          2.58960E+07          6.01600E-03          1.05904E+09
    11      4     10      9              1278.71          5.53242E+07          1.48600E-02          1.05904E+09
    11      4     12     10              1322.31          2.80227E+06          6.76200E-04          1.05904E+09
    11      4     10     10              1305.91          4.61631E+05          1.29300E-04          1.05904E+09
    11      4     12     11              1341.12          1.65967E+05          4.11900E-05          1.05904E+09
    11      4     10     11              1328.13          8.59341E+04          2.49000E-05          1.05904E+09
    11      4     10     12              1343.50          5.43183E+04          1.61100E-05          1.05904E+09
    12      4     13      0               985.45          7.91588E+07          1.06800E-02          1.01911E+09
    12      4     11      0               962.76          5.13713E+07          7.76300E-03          1.01911E+09
    12      4     13      1              1022.40          2.45757E+07          3.56800E-03          1.01911E+09
    12      4     11      1               999.26          1.58928E+07          2.58700E-03          1.01911E+09
    12      4     13      2              1059.67          3.24176E+07          5.05600E-03          1.01911E+09
    12      4     11      2              1036.19          1.33675E+07          2.34000E-03          1.01911E+09
    12      4     13      3              1097.05          5.19813E+07          8.68900E-03          1.01911E+09
    12      4     11      3              1073.34          1.35069E+07          2.53700E-03          1.01911E+09
    12      4     13      4              1134.22          1.27970E+07          2.28700E-03          1.01911E+09
    12      4     11      4              1110.46          1.06783E+07          2.14700E-03          1.01911E+09
    12      4     13      5              1170.82          7.85785E+07          1.49600E-02          1.01911E+09
    12      4     11      5              1147.20          9.22492E+06          1.97900E-03          1.01911E+09
    12      4     13      6              1206.35          3.29615E+06          6.66200E-04          1.01911E+09
    12      4     11      6              1183.15          2.81614E+07          6.42700E-03          1.01911E+09
    12      4     13      7              1240.20          1.26517E+08          2.70300E-02          1.01911E+09
    12      4     11      7              1217.78          1.47306E+07          3.56200E-03          1.01911E+09
    12      4     13      8              1271.58          1.09138E+08          2.45100E-02          1.01911E+09
    12      4     11      8              1250.42          1.96343E+08          5.00500E-02          1.01911E+09
    12      4     13      9              1299.50          1.78794E+07          4.19300E-03          1.01911E+09
    12      4     11      9              1280.20          5.66132E+07          1.51300E-02          1.01911E+09
    12      4     13     10              1322.59          1.90005E+06          4.61600E-04          1.01911E+09
    12      4     11     10              1306.03          6.41512E+05          1.78400E-04          1.01911E+09
    12      4     11     11              1326.46          2.56950E+05          7.37100E-05          1.01911E+09
    13      4     14      0               992.59          1.14324E+08          1.57300E-02          1.03282E+09
    13      4     12      0               968.53          1.53077E+07          2.32600E-03          1.03282E+09
    13      4     14      1              1029.35          5.33928E+07          7.90100E-03          1.03282E+09
    13      4     12      1              1004.86          5.68467E+04          9.29900E-06          1.03282E+09
    13      4     14      2              1066.37          1.88719E+07          2.99700E-03          1.03282E+09
    13      4     12      2              1041.55          1.97322E+07          3.46800E-03          1.03282E+09
    13      4     14      3              1103.39          6.07760E+07          1.03300E-02          1.03282E+09
    13      4     12      3              1078.39          1.05715E+06          1.99200E-04          1.03282E+09
    13      4     14      4              1140.11          2.41624E+06          4.38600E-04          1.03282E+09
    13      4     12      4              1115.10          3.50921E+07          7.06900E-03          1.03282E+09
    13      4     14      5              1176.10          5.27928E+07          1.02000E-02          1.03282E+09
    13      4     12      5              1151.33          7.67259E+06          1.64800E-03          1.03282E+09
    13      4     14      6              1210.87          1.64596E+06          3.37000E-04          1.03282E+09
    13      4     12      6              1186.64          5.79301E+07          1.32100E-02          1.03282E+09
    13      4     14      7              1243.75          9.32742E+07          2.01500E-02          1.03282E+09
    13      4     12      7              1220.47          3.47114E+07          8.37600E-03          1.03282E+09
    13      4     14      8              1273.91          1.56506E+08          3.54700E-02          1.03282E+09
    13      4     12      8              1252.10          1.94068E+08          4.92900E-02          1.03282E+09
    13      4     14      9              1300.24          8.75146E+06          2.06600E-03          1.03282E+09
    13      4     12      9              1280.63          3.87039E+07          1.02800E-02          1.03282E+09
    13      4     14     10              1321.23          4.01099E+06          9.77800E-04          1.03282E+09
    13      4     12     10              1304.87          5.26069E+05          1.45100E-04          1.03282E+09
    13      4     12     11              1323.19          9.87151E+05          2.80000E-04          1.03282E+09
    14      4     15      0              1000.70          9.60155E+07          1.34900E-02          1.03151E+09
    14      4     13      0               975.32          3.82901E+07          5.86800E-03          1.03151E+09
    14      4     15      1              1037.30          3.39751E+07          5.13000E-03          1.03151E+09
    14      4     13      1              1011.50          7.00655E+06          1.15500E-03          1.03151E+09
    14      4     15      2              1074.07          2.97593E+07          4.81700E-03          1.03151E+09
    14      4     13      2              1047.97          1.58440E+07          2.80300E-03          1.03151E+09
    14      4     15      3              1110.75          5.92227E+07          1.02500E-02          1.03151E+09
    14      4     13      3              1084.51          6.78555E+06          1.28600E-03          1.03151E+09
    14      4     15      4              1147.00          7.61147E+06          1.40500E-03          1.03151E+09
    14      4     13      4              1120.83          1.82161E+07          3.68700E-03          1.03151E+09
    14      4     15      5              1182.39          7.52748E+07          1.47700E-02          1.03151E+09
    14      4     13      5              1156.55          7.81358E+06          1.68400E-03          1.03151E+09
    14      4     15      6              1216.36          6.54841E+05          1.36000E-04          1.03151E+09
    14      4     13      6              1191.21          3.89739E+07          8.91000E-03          1.03151E+09
    14      4     15      7              1248.21          1.39347E+08          3.04700E-02          1.03151E+09
    14      4     13      7              1224.20          2.65440E+07          6.40900E-03          1.03151E+09
    14      4     15      8              1277.03          1.24731E+08          2.85400E-02          1.03151E+09
    14      4     13      8              1254.77          2.18445E+08          5.54100E-02          1.03151E+09
    14      4     15      9              1301.60          6.08474E+06          1.44700E-03          1.03151E+09
    14      4     13      9              1281.94          3.95902E+07          1.04800E-02          1.03151E+09
    14      4     13     10              1304.42          5.91284E+05          1.62100E-04          1.03151E+09
    15      4     16      0              1008.62          1.11566E+08          1.59900E-02          1.00711E+09
    15      4     14      0               982.02          9.75406E+06          1.50800E-03          1.00711E+09
    15      4     16      1              1044.98          5.37795E+07          8.27500E-03          1.00711E+09
    15      4     14      1              1017.99          5.17915E+05          8.60600E-05          1.00711E+09
    15      4     16      2              1081.43          1.47449E+07          2.43000E-03          1.00711E+09
    15      4     14      2              1054.18          2.11669E+07          3.77200E-03          1.00711E+09
    15      4     16      3              1117.68          5.42722E+07          9.55300E-03          1.00711E+09
    15      4     14      3              1090.35          1.59918E+05          3.04900E-05          1.00711E+09
    15      4     16      4              1153.37          1.13190E+06          2.12200E-04          1.00711E+09
    15      4     14      4              1126.19          4.04239E+07          8.22100E-03          1.00711E+09
