(0) Wavelength, (1) Transition probability, (2) Wavenumber Observed, (3) Wavenumber Calculated, (4) Oscillator strength, (5) Upper state energy, (6) statistical weight, (7) elec_state_label, (8) j, (9) elec_refl, (10) s, (11) v, (12) kronig_parity, (13) lambda_field, (14) elec_inv, (15) Lower state energy, (16) statistical weight, (17) elec_state_label, (18) j, (19) v, (20) kronig_parity
   1380.17,1.48887e+07,,    72454.78, 5.028e-03, 100336.45, 39,  C,  6,  +,  0,  0,  e,  1,  u,27881.67, 33,  X,  5,  8,  e
   1439.21,2.09802e+06,,    69482.38, 5.649e-04, 100336.45, 39,  C,  6,  +,  0,  0,  e,  1,  u,30854.07, 45,  X,  7,  9,  e
   1423.30,1.35980e+05,,    70259.28, 4.883e-05, 100336.45, 39,  C,  6,  +,  0,  0,  e,  1,  u,30077.17, 33,  X,  5,  9,  e
   1478.09,9.40028e+06,,    67655.04, 2.670e-03, 100336.45, 39,  C,  6,  +,  0,  0,  e,  1,  u,32681.41, 45,  X,  7, 10,  e
   1463.29,1.41343e+07,,    68339.00, 5.365e-03, 100336.45, 39,  C,  6,  +,  0,  0,  e,  1,  u,31997.45, 33,  X,  5, 10,  e
   1511.89,1.31899e+07,,    66142.45, 3.919e-03, 100336.45, 39,  C,  6,  +,  0,  0,  e,  1,  u,34194.00, 45,  X,  7, 11,  e
   1498.78,4.89952e+06,,    66720.92, 1.951e-03, 100336.45, 39,  C,  6,  +,  0,  0,  e,  1,  u,33615.53, 33,  X,  5, 11,  e
   1538.70,9.26857e+03,,    64989.89, 2.853e-06, 100336.45, 39,  C,  6,  +,  0,  0,  e,  1,  u,35346.56, 45,  X,  7, 12,  e
   1528.04,2.41534e+06,,    65443.24, 9.997e-04, 100336.45, 39,  C,  6,  +,  0,  0,  e,  1,  u,34893.21, 33,  X,  5, 12,  e
   1555.94,1.62317e+07,,    64269.63, 5.109e-03, 100336.45, 39,  C,  6,  +,  0,  0,  e,  1,  u,36066.82, 45,  X,  7, 13,  e
   1548.91,1.42992e+06,,    64561.57, 6.081e-04, 100336.45, 39,  C,  6,  +,  0,  0,  e,  1,  u,35774.88, 33,  X,  5, 13,  e
   1033.95,1.22861e+08,,    96716.38, 1.738e-02, 100768.32, 15,  C,  7,  +,  0,  0,  e,  1,  u,4051.94, 17,  X,  8,  0,  e
   1016.74,3.54667e+07,,    98353.42, 6.346e-03, 100768.32, 15,  C,  7,  +,  0,  0,  e,  1,  u,2414.90, 13,  X,  6,  0,  e
   1078.04,2.40960e+08,,    92760.74, 3.706e-02, 100768.32, 15,  C,  7,  +,  0,  0,  e,  1,  u,8007.58, 17,  X,  8,  1,  e
   1060.29,1.35996e+08,,    94313.93, 2.646e-02, 100768.32, 15,  C,  7,  +,  0,  0,  e,  1,  u,6454.39, 13,  X,  6,  1,  e
   1123.14,1.74562e+08,,    89036.20, 2.914e-02, 100768.32, 15,  C,  7,  +,  0,  0,  e,  1,  u,11732.12, 17,  X,  8,  2,  e
   1104.88,1.96666e+08,,    90507.19, 4.155e-02, 100768.32, 15,  C,  7,  +,  0,  0,  e,  1,  u,10261.13, 13,  X,  6,  2,  e
   1169.05,7.27090e+07,,    85539.43, 1.315e-02, 100768.32, 15,  C,  7,  +,  0,  0,  e,  1,  u,15228.89, 17,  X,  8,  3,  e
   1150.36,1.19331e+08,,    86929.21, 2.733e-02, 100768.32, 15,  C,  7,  +,  0,  0,  e,  1,  u,13839.11, 13,  X,  6,  3,  e
   1215.52,2.46703e+07,,    82269.10, 4.824e-03, 100768.32, 15,  C,  7,  +,  0,  0,  e,  1,  u,18499.22, 17,  X,  8,  4,  e
   1196.49,2.49068e+07,,    83577.93, 6.171e-03, 100768.32, 15,  C,  7,  +,  0,  0,  e,  1,  u,17190.39, 13,  X,  6,  4,  e
   1262.21,3.98392e+06,,    79226.20, 8.401e-04, 100768.32, 15,  C,  7,  +,  0,  0,  e,  1,  u,21542.12, 17,  X,  8,  5,  e
   1242.95,1.43149e+06,,    80453.49, 3.828e-04, 100768.32, 15,  C,  7,  +,  0,  0,  e,  1,  u,20314.83, 13,  X,  6,  5,  e
   1308.65,1.78423e+05,,    76414.44, 4.044e-05, 100768.32, 15,  C,  7,  +,  0,  0,  e,  1,  u,24353.88, 17,  X,  8,  6,  e
   1289.35,7.23560e+05,,    77558.56, 2.082e-04, 100768.32, 15,  C,  7,  +,  0,  0,  e,  1,  u,23209.76, 13,  X,  6,  6,  e
   1354.27,2.13968e+05,,    73840.79, 5.194e-05, 100768.32, 15,  C,  7,  +,  0,  0,  e,  1,  u,26927.53, 17,  X,  8,  7,  e
   1335.13,5.70189e+05,,    74898.81, 1.759e-04, 100768.32, 15,  C,  7,  +,  0,  0,  e,  1,  u,25869.51, 13,  X,  6,  7,  e
   1398.28,6.05301e+05,,    71516.35, 1.566e-04, 100768.32, 15,  C,  7,  +,  0,  0,  e,  1,  u,29251.97, 17,  X,  8,  8,  e
   1379.62,2.85957e+05,,    72483.62, 9.420e-05, 100768.32, 15,  C,  7,  +,  0,  0,  e,  1,  u,28284.70, 13,  X,  6,  8,  e
   1439.73,1.11584e+04,,    69457.56, 3.061e-06, 100768.32, 15,  C,  7,  +,  0,  0,  e,  1,  u,31310.76, 17,  X,  8,  9,  e
   1421.93,2.36673e+05,,    70327.11, 8.282e-05, 100768.32, 15,  C,  7,  +,  0,  0,  e,  1,  u,30441.21, 13,  X,  6,  9,  e
   1477.36,5.94528e+05,,    67688.11, 1.717e-04, 100768.32, 15,  C,  7,  +,  0,  0,  e,  1,  u,33080.21, 17,  X,  8, 10,  e
   1460.93,5.45104e+05,,    68449.57, 2.014e-04, 100768.32, 15,  C,  7,  +,  0,  0,  e,  1,  u,32318.75, 13,  X,  6, 10,  e
   1509.61,3.20594e+05,,    66242.08, 9.670e-05, 100768.32, 15,  C,  7,  +,  0,  0,  e,  1,  u,34526.24, 17,  X,  8, 11,  e
   1495.22,1.52779e+04,,    66879.82, 5.912e-06, 100768.32, 15,  C,  7,  +,  0,  0,  e,  1,  u,33888.50, 13,  X,  6, 11,  e
   1534.44,8.57484e+04,,    65170.37, 2.672e-05, 100768.32, 15,  C,  7,  +,  0,  0,  e,  1,  u,35597.95, 17,  X,  8, 12,  e
   1523.02,3.24616e+05,,    65659.06, 1.303e-04, 100768.32, 15,  C,  7,  +,  0,  0,  e,  1,  u,35109.26, 13,  X,  6, 12,  e
   1542.04,5.95114e+04,,    64849.35, 2.449e-05, 100768.32, 15,  C,  7,  +,  0,  0,  e,  1,  u,35918.97, 13,  X,  6, 13,  e
   1039.29,1.11180e+08,,    96219.36, 1.612e-02, 101221.32, 51,  C,  8,  +,  0,  0,  e,  1,  u,5001.96, 57,  X,  9,  0,  e
   1020.06,4.39097e+07,,    98033.85, 7.767e-03, 101221.32, 51,  C,  8,  +,  0,  0,  e,  1,  u,3187.47, 45,  X,  7,  0,  e
   1083.27,2.47730e+08,,    92312.88, 3.902e-02, 101221.32, 51,  C,  8,  +,  0,  0,  e,  1,  u,8908.44, 57,  X,  9,  1,  e
   1063.45,1.36232e+08,,    94033.79, 2.619e-02, 101221.32, 51,  C,  8,  +,  0,  0,  e,  1,  u,7187.53, 45,  X,  7,  1,  e
   1128.20,1.95412e+08,,    88636.60, 3.338e-02, 101221.32, 51,  C,  8,  +,  0,  0,  e,  1,  u,12584.72, 57,  X,  9,  2,  e
   1107.84,1.77692e+08,,    90265.70, 3.707e-02, 101221.32, 51,  C,  8,  +,  0,  0,  e,  1,  u,10955.62, 45,  X,  7,  2,  e
   1173.88,7.46080e+07,,    85187.58, 1.380e-02, 101221.32, 51,  C,  8,  +,  0,  0,  e,  1,  u,16033.74, 57,  X,  9,  3,  e
   1153.06,1.14283e+08,,    86725.88, 2.583e-02, 101221.32, 51,  C,  8,  +,  0,  0,  e,  1,  u,14495.44, 45,  X,  7,  3,  e
   1220.03,1.92821e+07,,    81964.94, 3.852e-03, 101221.32, 51,  C,  8,  +,  0,  0,  e,  1,  u,19256.38, 57,  X,  9,  4,  e
   1198.86,3.08007e+07,,    83412.61, 7.526e-03, 101221.32, 51,  C,  8,  +,  0,  0,  e,  1,  u,17808.71, 45,  X,  7,  4,  e
   1266.30,3.65585e+06,,    78970.21, 7.868e-04, 101221.32, 51,  C,  8,  +,  0,  0,  e,  1,  u,22251.11, 57,  X,  9,  5,  e
   1244.92,2.10997e+06,,    80326.43, 5.559e-04, 101221.32, 51,  C,  8,  +,  0,  0,  e,  1,  u,20894.89, 45,  X,  7,  5,  e
   1312.20,5.69266e+03,,    76207.75, 1.316e-06, 101221.32, 51,  C,  8,  +,  0,  0,  e,  1,  u,25013.57, 57,  X,  9,  6,  e
   1290.81,1.32384e+05,,    77470.47, 3.750e-05, 101221.32, 51,  C,  8,  +,  0,  0,  e,  1,  u,23750.85, 45,  X,  7,  6,  e
   1357.12,2.47562e+05,,    73685.37, 6.119e-05, 101221.32, 51,  C,  8,  +,  0,  0,  e,  1,  u,27535.95, 57,  X,  9,  7,  e
   1335.99,3.36715e+05,,    74851.02, 1.022e-04, 101221.32, 51,  C,  8,  +,  0,  0,  e,  1,  u,26370.30, 45,  X,  7,  7,  e
   1400.26,1.02783e+05,,    71415.28, 2.705e-05, 101221.32, 51,  C,  8,  +,  0,  0,  e,  1,  u,29806.04, 57,  X,  9,  8,  e
   1379.72,3.82459e+03,,    72478.23, 1.238e-06, 101221.32, 51,  C,  8,  +,  0,  0,  e,  1,  u,28743.09, 45,  X,  7,  8,  e
   1440.60,9.22339e+04,,    69415.47, 2.569e-05, 101221.32, 51,  C,  8,  +,  0,  0,  e,  1,  u,31805.85, 57,  X,  9,  9,  e
   1421.12,2.33488e+05,,    70367.25, 8.016e-05, 101221.32, 51,  C,  8,  +,  0,  0,  e,  1,  u,30854.07, 45,  X,  7,  9,  e
   1476.84,2.43234e+05,,    67711.95, 7.120e-05, 101221.32, 51,  C,  8,  +,  0,  0,  e,  1,  u,33509.37, 57,  X,  9, 10,  e
   1459.00,1.09802e+05,,    68539.91, 3.973e-05, 101221.32, 51,  C,  8,  +,  0,  0,  e,  1,  u,32681.41, 45,  X,  7, 10,  e
   1507.32,4.64512e+04,,    66342.70, 1.416e-05, 101221.32, 51,  C,  8,  +,  0,  0,  e,  1,  u,34878.62, 57,  X,  9, 11,  e
   1491.93,1.93203e+04,,    67027.32, 7.311e-06, 101221.32, 51,  C,  8,  +,  0,  0,  e,  1,  u,34194.00, 45,  X,  7, 11,  e
   1529.83,1.30267e+05,,    65366.73, 4.092e-05, 101221.32, 51,  C,  8,  +,  0,  0,  e,  1,  u,35854.59, 57,  X,  9, 12,  e
   1518.03,2.23742e+05,,    65874.76, 8.765e-05, 101221.32, 51,  C,  8,  +,  0,  0,  e,  1,  u,35346.56, 45,  X,  7, 12,  e
   1534.81,4.52126e+04,,    65154.50, 1.811e-05, 101221.32, 51,  C,  8,  +,  0,  0,  e,  1,  u,36066.82, 45,  X,  7, 13,  e
   1045.05,9.95768e+07,,    95689.14, 1.476e-02, 101720.06, 19,  C,  9,  +,  0,  0,  e,  1,  u,6030.92, 21,  X, 10,  0,  e
   1023.88,5.20736e+07,,    97668.12, 9.152e-03, 101720.06, 19,  C,  9,  +,  0,  0,  e,  1,  u,4051.94, 17,  X,  8,  0,  e
   1088.89,2.51523e+08,,    91836.32, 4.047e-02, 101720.06, 19,  C,  9,  +,  0,  0,  e,  1,  u,9883.74, 21,  X, 10,  1,  e
   1067.09,1.33951e+08,,    93712.48, 2.557e-02, 101720.06, 19,  C,  9,  +,  0,  0,  e,  1,  u,8007.58, 17,  X,  8,  1,  e
   1133.62,2.11474e+08,,    88212.78, 3.688e-02, 101720.06, 19,  C,  9,  +,  0,  0,  e,  1,  u,13507.28, 21,  X, 10,  2,  e
   1111.26,1.58286e+08,,    89987.94, 3.277e-02, 101720.06, 19,  C,  9,  +,  0,  0,  e,  1,  u,11732.12, 17,  X,  8,  2,  e
   1179.02,7.34165e+07,,    84816.00, 1.385e-02, 101720.06, 19,  C,  9,  +,  0,  0,  e,  1,  u,16904.06, 21,  X, 10,  3,  e
   1156.19,1.09141e+08,,    86491.17, 2.446e-02, 101720.06, 19,  C,  9,  +,  0,  0,  e,  1,  u,15228.89, 17,  X,  8,  3,  e
   1224.81,1.47695e+07,,    81645.64, 3.007e-03, 101720.06, 19,  C,  9,  +,  0,  0,  e,  1,  u,20074.42, 21,  X, 10,  4,  e
   1201.62,3.64802e+07,,    83220.84, 8.831e-03, 101720.06, 19,  C,  9,  +,  0,  0,  e,  1,  u,18499.22, 17,  X,  8,  4,  e
   1270.59,3.77196e+06,,    78703.84, 8.264e-04, 101720.06, 19,  C,  9,  +,  0,  0,  e,  1,  u,23016.22, 21,  X, 10,  5,  e
   1247.23,2.53307e+06,,    80177.94, 6.606e-04, 101720.06, 19,  C,  9,  +,  0,  0,  e,  1,  u,21542.12, 17,  X,  8,  5,  e
   1315.86,2.27665e+05,,    75995.70, 5.350e-05, 101720.06, 19,  C,  9,  +,  0,  0,  e,  1,  u,25724.36, 21,  X, 10,  6,  e
   1292.55,1.10933e+04,,    77366.18, 3.107e-06, 101720.06, 19,  C,  9,  +,  0,  0,  e,  1,  u,24353.88, 17,  X,  8,  6,  e
   1359.99,4.69180e+05,,    73530.03, 1.178e-04, 101720.06, 19,  C,  9,  +,  0,  0,  e,  1,  u,28190.03, 21,  X, 10,  7,  e
   1337.03,2.89662e+05,,    74792.53, 8.681e-05, 101720.06, 19,  C,  9,  +,  0,  0,  e,  1,  u,26927.53, 17,  X,  8,  7,  e
   1402.12,8.02034e+02,,    71320.35, 2.140e-07, 101720.06, 19,  C,  9,  +,  0,  0,  e,  1,  u,30399.71, 21,  X, 10,  8,  e
   1379.92,1.24569e+05,,    72468.09, 3.977e-05, 101720.06, 19,  C,  9,  +,  0,  0,  e,  1,  u,29251.97, 17,  X,  8,  8,  e
   1441.20,3.67879e+05,,    69386.55, 1.037e-04, 101720.06, 19,  C,  9,  +,  0,  0,  e,  1,  u,32333.51, 21,  X, 10,  9,  e
   1420.27,4.00858e+05,,    70409.30, 1.356e-04, 101720.06, 19,  C,  9,  +,  0,  0,  e,  1,  u,31310.76, 17,  X,  8,  9,  e
   1475.85,2.34936e+05,,    67757.55, 6.945e-05, 101720.06, 19,  C,  9,  +,  0,  0,  e,  1,  u,33962.51, 21,  X, 10, 10,  e
   1456.88,8.54661e+03,,    68639.85, 3.041e-06, 101720.06, 19,  C,  9,  +,  0,  0,  e,  1,  u,33080.21, 17,  X,  8, 10,  e
   1504.29,1.83169e+03,,    66476.51, 5.625e-07, 101720.06, 19,  C,  9,  +,  0,  0,  e,  1,  u,35243.55, 21,  X, 10, 11,  e
   1488.23,1.80603e+05,,    67193.82, 6.706e-05, 101720.06, 19,  C,  9,  +,  0,  0,  e,  1,  u,34526.24, 17,  X,  8, 11,  e
   1524.03,4.65732e+05,,    65615.36, 1.468e-04, 101720.06, 19,  C,  9,  +,  0,  0,  e,  1,  u,36104.70, 21,  X, 10, 12,  e
   1512.35,4.32123e+05,,    66122.11, 1.657e-04, 101720.06, 19,  C,  9,  +,  0,  0,  e,  1,  u,35597.95, 17,  X,  8, 12,  e
   1050.91,1.71017e+08,,    95155.99, 2.587e-02, 102288.05, 63,  C, 10,  +,  0,  0,  e,  1,  u,7132.06, 69,  X, 11,  0,  e
   1027.90,1.18314e+06,,    97286.09, 2.072e-04, 102288.05, 63,  C, 10,  +,  0,  0,  e,  1,  u,5001.96, 57,  X,  9,  0,  e
   1094.56,1.49160e+08,,    91361.08, 2.447e-02, 102288.05, 63,  C, 10,  +,  0,  0,  e,  1,  u,10926.97, 69,  X, 11,  1,  e
   1070.90,5.83168e+07,,    93379.61, 1.109e-02, 102288.05, 63,  C, 10,  +,  0,  0,  e,  1,  u,8908.44, 57,  X,  9,  1,  e
   1139.02,5.47495e+07,,    87794.51, 9.728e-03, 102288.05, 63,  C, 10,  +,  0,  0,  e,  1,  u,14493.54, 69,  X, 11,  2,  e
   1114.79,2.14670e+08,,    89703.33, 4.423e-02, 102288.05, 63,  C, 10,  +,  0,  0,  e,  1,  u,12584.72, 57,  X,  9,  2,  e
   1184.07,5.90084e+07,,    84454.28, 1.133e-02, 102288.05, 63,  C, 10,  +,  0,  0,  e,  1,  u,17833.77, 69,  X, 11,  3,  e
   1159.36,9.45266e+07,,    86254.31, 2.106e-02, 102288.05, 63,  C, 10,  +,  0,  0,  e,  1,  u,16033.74, 57,  X,  9,  3,  e
   1229.40,5.19250e+07,,    81340.63, 1.075e-02, 102288.05, 63,  C, 10,  +,  0,  0,  e,  1,  u,20947.42, 69,  X, 11,  4,  e
   1204.36,5.19545e+05,,    83031.67, 1.249e-04, 102288.05, 63,  C, 10,  +,  0,  0,  e,  1,  u,19256.38, 57,  X,  9,  4,  e
   1274.59,4.27259e+04,,    78456.38, 9.506e-06, 102288.05, 63,  C, 10,  +,  0,  0,  e,  1,  u,23831.67, 69,  X, 11,  5,  e
   1249.42,2.74664e+05,,    80036.94, 7.108e-05, 102288.05, 63,  C, 10,  +,  0,  0,  e,  1,  u,22251.11, 57,  X,  9,  5,  e
   1319.13,1.04638e+07,,    75807.52, 2.494e-03, 102288.05, 63,  C, 10,  +,  0,  0,  e,  1,  u,26480.53, 69,  X, 11,  6,  e
   1294.09,1.61645e+07,,    77274.48, 4.488e-03, 102288.05, 63,  C, 10,  +,  0,  0,  e,  1,  u,25013.57, 57,  X,  9,  6,  e
   1362.32,3.91150e+06,,    73404.01, 9.942e-04, 102288.05, 63,  C, 10,  +,  0,  0,  e,  1,  u,28884.04, 69,  X, 11,  7,  e
   1337.76,1.53229e+04,,    74752.10, 4.546e-06, 102288.05, 63,  C, 10,  +,  0,  0,  e,  1,  u,27535.95, 57,  X,  9,  7,  e
   1403.29,4.83395e+06,,    71260.94, 1.304e-03, 102288.05, 63,  C, 10,  +,  0,  0,  e,  1,  u,31027.11, 69,  X, 11,  8,  e
   1379.65,1.17728e+07,,    72482.01, 3.715e-03, 102288.05, 63,  C, 10,  +,  0,  0,  e,  1,  u,29806.04, 57,  X,  9,  8,  e
   1440.91,1.02313e+07,,    69400.52, 2.909e-03, 102288.05, 63,  C, 10,  +,  0,  0,  e,  1,  u,32887.53, 69,  X, 11,  9,  e
   1418.80,3.05951e+06,,    70482.20, 1.021e-03, 102288.05, 63,  C, 10,  +,  0,  0,  e,  1,  u,31805.85, 57,  X,  9,  9,  e
   1473.72,6.96372e+05,,    67855.41, 2.071e-04, 102288.05, 63,  C, 10,  +,  0,  0,  e,  1,  u,34432.64, 69,  X, 11, 10,  e
   1453.94,2.86516e+06,,    68778.68, 1.004e-03, 102288.05, 63,  C, 10,  +,  0,  0,  e,  1,  u,33509.37, 57,  X,  9, 10,  e
   1499.79,1.14671e+06,,    66675.98, 3.533e-04, 102288.05, 63,  C, 10,  +,  0,  0,  e,  1,  u,35612.07, 69,  X, 11, 11,  e
   1483.47,8.03688e+06,,    67409.43, 2.932e-03, 102288.05, 63,  C, 10,  +,  0,  0,  e,  1,  u,34878.62, 57,  X,  9, 11,  e
   1505.27,9.38718e+06,,    66433.46, 3.526e-03, 102288.05, 63,  C, 10,  +,  0,  0,  e,  1,  u,35854.59, 57,  X,  9, 12,  e
   1057.63,1.23511e+08,,    94551.41, 1.907e-02, 102850.01, 23,  C, 11,  +,  0,  0,  e,  1,  u,8298.60, 25,  X, 12,  0,  e
   1032.85,3.09168e+07,,    96819.09, 5.418e-03, 102850.01, 23,  C, 11,  +,  0,  0,  e,  1,  u,6030.92, 21,  X, 10,  0,  e
   1101.10,2.54688e+08,,    90818.40, 4.261e-02, 102850.01, 23,  C, 11,  +,  0,  0,  e,  1,  u,12031.61, 25,  X, 12,  1,  e
   1075.66,1.18362e+08,,    92966.27, 2.250e-02, 102850.01, 23,  C, 11,  +,  0,  0,  e,  1,  u,9883.74, 21,  X, 10,  1,  e
   1145.31,1.90563e+08,,    87312.84, 3.450e-02, 102850.01, 23,  C, 11,  +,  0,  0,  e,  1,  u,15537.17, 25,  X, 12,  2,  e
   1119.29,1.76925e+08,,    89342.73, 3.641e-02, 102850.01, 23,  C, 11,  +,  0,  0,  e,  1,  u,13507.28, 21,  X, 10,  2,  e
   1190.00,7.63339e+07,,    84033.27, 1.492e-02, 102850.01, 23,  C, 11,  +,  0,  0,  e,  1,  u,18816.74, 25,  X, 12,  3,  e
   1163.52,1.15052e+08,,    85945.95, 2.559e-02, 102850.01, 23,  C, 11,  +,  0,  0,  e,  1,  u,16904.06, 21,  X, 10,  3,  e
   1234.86,2.15464e+07,,    80980.58, 4.534e-03, 102850.01, 23,  C, 11,  +,  0,  0,  e,  1,  u,21869.43, 25,  X, 12,  4,  e
   1208.09,2.74364e+07,,    82775.59, 6.578e-03, 102850.01, 23,  C, 11,  +,  0,  0,  e,  1,  u,20074.42, 21,  X, 10,  4,  e
   1279.45,2.43477e+06,,    78158.41, 5.500e-04, 102850.01, 23,  C, 11,  +,  0,  0,  e,  1,  u,24691.60, 25,  X, 12,  5,  e
   1252.60,2.05378e+06,,    79833.79, 5.294e-04, 102850.01, 23,  C, 11,  +,  0,  0,  e,  1,  u,23016.22, 21,  X, 10,  5,  e
   1323.21,1.48266e+05,,    75573.76, 3.582e-05, 102850.01, 23,  C, 11,  +,  0,  0,  e,  1,  u,27276.25, 25,  X, 12,  6,  e
   1296.59,5.86248e+05,,    77125.65, 1.619e-04, 102850.01, 23,  C, 11,  +,  0,  0,  e,  1,  u,25724.36, 21,  X, 10,  6,  e
   1365.41,9.52627e+03,,    73237.92, 2.451e-06, 102850.01, 23,  C, 11,  +,  0,  0,  e,  1,  u,29612.09, 25,  X, 12,  7,  e
   1339.41,2.15375e+05,,    74659.98, 6.348e-05, 102850.01, 23,  C, 11,  +,  0,  0,  e,  1,  u,28190.03, 21,  X, 10,  7,  e
   1405.13,3.08468e+05,,    71167.89, 8.405e-05, 102850.01, 23,  C, 11,  +,  0,  0,  e,  1,  u,31682.12, 25,  X, 12,  8,  e
   1380.26,2.54592e+05,,    72450.30, 7.968e-05, 102850.01, 23,  C, 11,  +,  0,  0,  e,  1,  u,30399.71, 21,  X, 10,  8,  e
   1441.16,1.07137e+05,,    69388.75, 3.071e-05, 102850.01, 23,  C, 11,  +,  0,  0,  e,  1,  u,33461.26, 25,  X, 12,  9,  e
   1418.11,8.46113e+03,,    70516.50, 2.795e-06, 102850.01, 23,  C, 11,  +,  0,  0,  e,  1,  u,32333.51, 21,  X, 10,  9,  e
   1471.93,2.17595e+04,,    67938.06, 6.506e-06, 102850.01, 23,  C, 11,  +,  0,  0,  e,  1,  u,34911.95, 25,  X, 12, 10,  e
   1451.64,2.38695e+05,,    68887.50, 8.263e-05, 102850.01, 23,  C, 11,  +,  0,  0,  e,  1,  u,33962.51, 21,  X, 10, 10,  e
   1495.28,6.90812e+04,,    66876.98, 2.132e-05, 102850.01, 23,  C, 11,  +,  0,  0,  e,  1,  u,35973.03, 25,  X, 12, 11,  e
   1479.15,1.51798e+05,,    67606.46, 5.456e-05, 102850.01, 23,  C, 11,  +,  0,  0,  e,  1,  u,35243.55, 21,  X, 10, 11,  e
   1498.23,1.77103e+05,,    66745.31, 6.531e-05, 102850.01, 23,  C, 11,  +,  0,  0,  e,  1,  u,36104.70, 21,  X, 10, 12,  e
   1064.49,1.07124e+08,,    93941.47, 1.686e-02, 103465.26, 75,  C, 12,  +,  0,  0,  e,  1,  u,9523.79, 81,  X, 13,  0,  e
   1038.06,4.21422e+07,,    96333.20, 7.404e-03, 103465.26, 75,  C, 12,  +,  0,  0,  e,  1,  u,7132.06, 69,  X, 11,  0,  e
   1107.74,2.60510e+08,,    90274.11, 4.440e-02, 103465.26, 75,  C, 12,  +,  0,  0,  e,  1,  u,13191.15, 81,  X, 13,  1,  e
   1080.63,1.18415e+08,,    92538.29, 2.255e-02, 103465.26, 75,  C, 12,  +,  0,  0,  e,  1,  u,10926.97, 69,  X, 11,  1,  e
   1151.63,2.08932e+08,,    86833.35, 3.849e-02, 103465.26, 75,  C, 12,  +,  0,  0,  e,  1,  u,16631.91, 81,  X, 13,  2,  e
   1123.95,1.54839e+08,,    88971.72, 3.189e-02, 103465.26, 75,  C, 12,  +,  0,  0,  e,  1,  u,14493.54, 69,  X, 11,  2,  e
   1195.91,7.21123e+07,,    83618.37, 1.432e-02, 103465.26, 75,  C, 12,  +,  0,  0,  e,  1,  u,19846.89, 81,  X, 13,  3,  e
   1167.79,1.11552e+08,,    85631.49, 2.480e-02, 103465.26, 75,  C, 12,  +,  0,  0,  e,  1,  u,17833.77, 69,  X, 11,  3,  e
   1240.22,1.61442e+07,,    80630.79, 3.449e-03, 103465.26, 75,  C, 12,  +,  0,  0,  e,  1,  u,22834.47, 81,  X, 13,  4,  e
   1211.86,3.45776e+07,,    82517.84, 8.279e-03, 103465.26, 75,  C, 12,  +,  0,  0,  e,  1,  u,20947.42, 69,  X, 11,  4,  e
   1284.11,3.24843e+06,,    77875.15, 7.439e-04, 103465.26, 75,  C, 12,  +,  0,  0,  e,  1,  u,25590.11, 81,  X, 13,  5,  e
   1255.75,2.05104e+06,,    79633.59, 5.273e-04, 103465.26, 75,  C, 12,  +,  0,  0,  e,  1,  u,23831.67, 69,  X, 11,  5,  e
   1326.97,6.20804e+02,,    75359.62, 1.518e-07, 103465.26, 75,  C, 12,  +,  0,  0,  e,  1,  u,28105.64, 81,  X, 13,  6,  e
   1298.96,2.99026e+04,,    76984.73, 8.226e-06, 103465.26, 75,  C, 12,  +,  0,  0,  e,  1,  u,26480.53, 69,  X, 11,  6,  e
   1368.04,2.77186e+05,,    73097.10, 7.205e-05, 103465.26, 75,  C, 12,  +,  0,  0,  e,  1,  u,30368.16, 81,  X, 13,  7,  e
   1340.82,4.03575e+05,,    74581.22, 1.183e-04, 103465.26, 75,  C, 12,  +,  0,  0,  e,  1,  u,28884.04, 69,  X, 11,  7,  e
   1406.33,2.25894e+05,,    71106.88, 6.205e-05, 103465.26, 75,  C, 12,  +,  0,  0,  e,  1,  u,32358.38, 81,  X, 13,  8,  e
   1380.49,1.00889e+04,,    72438.15, 3.135e-06, 103465.26, 75,  C, 12,  +,  0,  0,  e,  1,  u,31027.11, 69,  X, 11,  8,  e
   1440.56,2.59347e+03,,    69417.67, 7.475e-07, 103465.26, 75,  C, 12,  +,  0,  0,  e,  1,  u,34047.59, 81,  X, 13,  9,  e
   1416.88,2.27471e+05,,    70577.73, 7.446e-05, 103465.26, 75,  C, 12,  +,  0,  0,  e,  1,  u,32887.53, 69,  X, 11,  9,  e
   1469.00,1.68614e+05,,    68073.74, 5.054e-05, 103465.26, 75,  C, 12,  +,  0,  0,  e,  1,  u,35391.52, 81,  X, 13, 10,  e
   1448.59,2.35947e+05,,    69032.62, 8.073e-05, 103465.26, 75,  C, 12,  +,  0,  0,  e,  1,  u,34432.64, 69,  X, 11, 10,  e
   1473.77,1.99405e+04,,    67853.19, 7.062e-06, 103465.26, 75,  C, 12,  +,  0,  0,  e,  1,  u,35612.07, 69,  X, 11, 11,  e
   1071.53,1.53236e+08,,    93324.38, 2.457e-02, 104125.39, 27,  C, 13,  +,  0,  0,  e,  1,  u,10801.01, 29,  X, 14,  0,  e
   1043.55,7.04261e+06,,    95826.79, 1.242e-03, 104125.39, 27,  C, 13,  +,  0,  0,  e,  1,  u,8298.60, 25,  X, 12,  0,  e
   1114.50,2.20747e+08,,    89726.17, 3.829e-02, 104125.39, 27,  C, 13,  +,  0,  0,  e,  1,  u,14399.22, 29,  X, 14,  1,  e
   1085.85,9.85428e+07,,    92093.78, 1.882e-02, 104125.39, 27,  C, 13,  +,  0,  0,  e,  1,  u,12031.61, 25,  X, 12,  1,  e
