# Data for B'+ transitions (P and R) 
#  JU 	 VU 	 JL 	 VL 		 lambda [A] 		 Aul [1/s] 		 oscillator strength f 		 Gamma [1/s]
     4      6      5     10              1159.52          5.64350E+02          9.31200E-08          3.77489E+08
     4      6      3     10              1152.83          6.13044E+03          1.57100E-06          3.77489E+08
     4      6      5     11              1181.69          3.30849E+04          5.67000E-06          3.77489E+08
     4      6      3     11              1175.73          3.14406E+04          8.38200E-06          3.77489E+08
     4      6      5     12              1199.80          3.89205E+05          6.87600E-05          3.77489E+08
     4      6      3     12              1194.84          1.03360E+05          2.84600E-05          3.77489E+08
     4      6      5     13              1212.63          7.69459E+06          1.38900E-03          3.77489E+08
     4      6      3     13              1209.06          8.30776E+05          2.34200E-04          3.77489E+08
     4      6      3     14              1216.95          8.30238E+07          2.37100E-02          3.77489E+08
     5      6      6      0               863.10          3.73538E+06          3.53200E-04          2.85670E+08
     5      6      4      0               853.92          1.44799E+06          1.93600E-04          2.85670E+08
     5      6      6      1               894.28          3.29713E+05          3.34700E-05          2.85670E+08
     5      6      4      1               884.92          7.05501E+04          1.01300E-05          2.85670E+08
     5      6      6      2               925.80          2.96644E+06          3.22700E-04          2.85670E+08
     5      6      4      2               916.29          4.77452E+05          7.34900E-05          2.85670E+08
     5      6      6      3               957.52          3.31815E+05          3.86100E-05          2.85670E+08
     5      6      4      3               947.89          3.90844E+03          6.43800E-07          2.85670E+08
     5      6      6      4               989.26          1.30335E+06          1.61900E-04          2.85670E+08
     5      6      4      4               979.57          9.12616E+05          1.60500E-04          2.85670E+08
     5      6      6      5              1020.81          6.84147E+05          9.04900E-05          2.85670E+08
     5      6      4      5              1011.12          6.79286E+04          1.27300E-05          2.85670E+08
     5      6      6      6              1051.90          7.07682E+03          9.93900E-07          2.85670E+08
     5      6      4      6              1042.29          2.60711E+06          5.19200E-04          2.85670E+08
     5      6      6      7              1082.18          1.76552E+04          2.62400E-06          2.85670E+08
     5      6      4      7              1072.74          1.99363E+06          4.20600E-04          2.85670E+08
     5      6      6      8              1111.22          1.68368E+05          2.63900E-05          2.85670E+08
     5      6      4      8              1102.08          5.56849E+04          1.24000E-05          2.85670E+08
     5      6      6      9              1138.50          7.55803E+05          1.24300E-04          2.85670E+08
     5      6      4      9              1129.82          3.47525E+05          8.13300E-05          2.85670E+08
     5      6      6     10              1163.37          6.29541E+03          1.08100E-06          2.85670E+08
     5      6      4     10              1155.35          4.57707E+04          1.12000E-05          2.85670E+08
     5      6      6     11              1185.01          2.13299E+05          3.80200E-05          2.85670E+08
     5      6      4     11              1177.92          1.20507E+05          3.06500E-05          2.85670E+08
     5      6      6     12              1202.41          2.48203E+06          4.55500E-04          2.85670E+08
     5      6      4     12              1196.58          8.25737E+05          2.16800E-04          2.85670E+08
     5      6      6     13              1214.23          2.51756E+06          4.71100E-04          2.85670E+08
     5      6      4     13              1210.18          2.21459E+05          5.94600E-05          2.85670E+08
     6      6      7      0               868.77          8.08969E+06          7.93800E-04          4.05643E+08
     6      6      5      0               857.98          1.00386E+07          1.31000E-03          4.05643E+08
     6      6      7      1               900.05          5.19734E+05          5.47300E-05          4.05643E+08
     6      6      5      1               889.06          1.61826E+05          2.26800E-05          4.05643E+08
     6      6      7      2               931.65          1.07240E+06          1.21000E-04          4.05643E+08
     6      6      5      2               920.49          2.28471E+06          3.43200E-04          4.05643E+08
     6      6      7      3               963.42          6.22366E+06          7.51000E-04          4.05643E+08
     6      6      5      3               952.13          3.91559E+06          6.29300E-04          4.05643E+08
     6      6      7      4               995.18          3.26635E+04          4.20500E-06          4.05643E+08
     6      6      5      4               983.83          4.57906E+05          7.85700E-05          4.05643E+08
     6      6      7      5              1026.72          1.43891E+07          1.97200E-03          4.05643E+08
     6      6      5      5              1015.38          8.98418E+06          1.64200E-03          4.05643E+08
     6      6      7      6              1057.73          9.16029E+06          1.33200E-03          4.05643E+08
     6      6      5      6              1046.50          5.03779E+06          9.78000E-04          4.05643E+08
     6      6      7      7              1087.88          1.82310E+06          2.80500E-04          4.05643E+08
     6      6      5      7              1076.86          2.60412E+06          5.35300E-04          4.05643E+08
     6      6      7      8              1116.70          1.44128E+05          2.33600E-05          4.05643E+08
     6      6      5      8              1106.06          2.16429E+06          4.69400E-04          4.05643E+08
     6      6      7      9              1143.66          5.29655E+05          9.00600E-05          4.05643E+08
     6      6      5      9              1133.59          2.24858E+04          5.12200E-06          4.05643E+08
     6      6      7     10              1168.07          2.82510E+04          5.01100E-06          4.05643E+08
     6      6      5     10              1158.81          2.29513E+04          5.46400E-06          4.05643E+08
     6      6      7     11              1189.08          2.22450E+04          4.08900E-06          4.05643E+08
     6      6      5     11              1180.96          2.22320E+05          5.49700E-05          4.05643E+08
     6      6      7     12              1205.60          2.21184E+05          4.17900E-05          4.05643E+08
     6      6      5     12              1199.05          1.11773E+03          2.84900E-07          4.05643E+08
     6      6      7     13              1216.16          3.18338E+07          6.12100E-03          4.05643E+08
     6      6      5     13              1211.86          1.00072E+06          2.60500E-04          4.05643E+08
     7      6      8      0               875.26          2.43405E+04          2.46800E-06          4.36194E+08
     7      6      6      0               862.89          2.21809E+06          2.85800E-04          4.36194E+08
     7      6      8      1               906.65          8.79209E+05          9.56500E-05          4.36194E+08
     7      6      6      1               894.06          2.05597E+05          2.84400E-05          4.36194E+08
     7      6      8      2               938.33          1.72026E+06          2.00500E-04          4.36194E+08
     7      6      6      2               925.56          7.65254E+03          1.13500E-06          4.36194E+08
     7      6      8      3               970.17          3.07806E+05          3.83400E-05          4.36194E+08
     7      6      6      3               957.26          5.87234E+05          9.31300E-05          4.36194E+08
     7      6      8      4              1001.96          5.00999E+05          6.65700E-05          4.36194E+08
     7      6      6      4               988.99          5.53351E+04          9.36700E-06          4.36194E+08
     7      6      8      5              1033.47          1.22547E+06          1.73200E-04          4.36194E+08
     7      6      6      5              1020.52          1.85691E+06          3.34700E-04          4.36194E+08
     7      6      8      6              1064.40          3.11885E+02          4.67700E-08          4.36194E+08
     7      6      6      6              1051.59          5.53009E+04          1.05800E-05          4.36194E+08
     7      6      8      7              1094.37          1.03050E+05          1.63300E-05          4.36194E+08
     7      6      6      7              1081.85          3.76574E+05          7.62800E-05          4.36194E+08
     7      6      8      8              1122.94          4.89965E+05          8.17700E-05          4.36194E+08
     7      6      6      8              1110.87          4.58678E+05          9.79700E-05          4.36194E+08
     7      6      8      9              1149.52          1.31181E+06          2.29400E-04          4.36194E+08
     7      6      6      9              1138.14          4.07575E+03          9.13800E-07          4.36194E+08
     7      6      8     10              1173.38          2.98984E+04          5.44800E-06          4.36194E+08
     7      6      6     10              1162.99          9.33116E+03          2.18400E-06          4.36194E+08
     7      6      8     11              1193.63          1.17822E+05          2.22200E-05          4.36194E+08
     7      6      6     11              1184.62          7.57006E+05          1.83900E-04          4.36194E+08
     7      6      8     12              1209.10          9.78255E+06          1.89300E-03          4.36194E+08
     7      6      6     12              1202.00          6.43751E+05          1.61000E-04          4.36194E+08
     7      6      6     13              1213.81          3.20467E+07          8.17200E-03          4.36194E+08
     0      7      1      0               846.35          2.96319E+06          1.06100E-04          3.87736E+08
     0      7      1      1               877.20          5.91161E+03          2.27400E-07          3.87736E+08
     0      7      1      2               908.44          2.07739E+06          8.57200E-05          3.87736E+08
     0      7      1      3               939.95          1.05422E+04          4.65700E-07          3.87736E+08
     0      7      1      4               971.57          1.54919E+06          7.31200E-05          3.87736E+08
     0      7      1      5              1003.10          1.23237E+04          6.20000E-07          3.87736E+08
     0      7      1      6              1034.31          1.21340E+06          6.49100E-05          3.87736E+08
     0      7      1      7              1064.89          2.01788E+05          1.14400E-05          3.87736E+08
     0      7      1      8              1094.46          8.51838E+05          5.10200E-05          3.87736E+08
     0      7      1      9              1122.55          4.48823E+05          2.82800E-05          3.87736E+08
     0      7      1     10              1148.59          1.10328E+05          7.27800E-06          3.87736E+08
     0      7      1     11              1171.86          3.50142E+04          2.40400E-06          3.87736E+08
     0      7      1     12              1191.49          2.68988E+05          1.90900E-05          3.87736E+08
     0      7      1     13              1206.42          1.22396E+07          8.90700E-04          3.87736E+08
     0      7      1     14              1215.34          1.21809E+07          8.99600E-04          3.87736E+08
     1      7      2      0               848.01          1.79956E+06          1.16500E-04          3.87396E+08
     1      7      0      0               845.46          1.01701E+06          3.27100E-04          3.87396E+08
     1      7      2      1               878.89          2.84550E+03          1.97800E-07          3.87396E+08
     1      7      0      1               876.29          7.70502E+02          2.66200E-07          3.87396E+08
     1      7      2      2               910.15          1.21496E+06          9.05800E-05          3.87396E+08
     1      7      0      2               907.51          7.68135E+05          2.84700E-04          3.87396E+08
     1      7      2      3               941.68          2.70292E+03          2.15700E-07          3.87396E+08
     1      7      0      3               939.00          4.58173E+03          1.81800E-06          3.87396E+08
     1      7      2      4               973.31          8.88846E+05          7.57800E-05          3.87396E+08
     1      7      0      4               970.61          5.80918E+05          2.46300E-04          3.87396E+08
     1      7      2      5              1004.85          1.26154E+04          1.14600E-06          3.87396E+08
     1      7      0      5              1002.14          4.84032E+03          2.18700E-06          3.87396E+08
     1      7      2      6              1036.04          6.62649E+05          6.40100E-05          3.87396E+08
     1      7      0      6              1033.35          4.75132E+05          2.28300E-04          3.87396E+08
     1      7      2      7              1066.59          8.62348E+04          8.82900E-06          3.87396E+08
     1      7      0      7              1063.94          1.47120E+05          7.49400E-05          3.87396E+08
     1      7      2      8              1096.11          5.77855E+05          6.24800E-05          3.87396E+08
     1      7      0      8              1093.53          2.03402E+05          1.09500E-04          3.87396E+08
     1      7      2      9              1124.12          2.65833E+05          3.02300E-05          3.87396E+08
     1      7      0      9              1121.65          1.80211E+05          1.02000E-04          3.87396E+08
     1      7      2     10              1150.04          5.81904E+04          6.92700E-06          3.87396E+08
     1      7      0     10              1147.74          2.93757E+04          1.74100E-05          3.87396E+08
     1      7      2     11              1173.16          1.18193E+04          1.46400E-06          3.87396E+08
     1      7      0     11              1171.08          1.34634E+04          8.30900E-06          3.87396E+08
     1      7      2     12              1192.58          1.79956E+05          2.30300E-05          3.87396E+08
     1      7      0     12              1190.82          4.65333E+04          2.96900E-05          3.87396E+08
     1      7      2     13              1207.22          8.57584E+06          1.12500E-03          3.87396E+08
     1      7      0     13              1205.88          3.44000E+06          2.25100E-03          3.87396E+08
     1      7      2     14              1215.73          6.73933E+06          8.96500E-04          3.87396E+08
     1      7      0     14              1215.00          5.08075E+06          3.37500E-03          3.87396E+08
     2      7      3      0               850.46          1.41527E+06          1.09700E-04          3.96749E+08
     2      7      1      0               846.23          1.13055E+06          2.02400E-04          3.96749E+08
     2      7      3      1               881.38          7.47119E+01          6.21800E-09          3.96749E+08
     2      7      1      1               877.07          4.73142E+02          9.09900E-08          3.96749E+08
     2      7      3      2               912.69          9.78129E+05          8.73000E-05          3.96749E+08
     2      7      1      2               908.30          8.48211E+05          1.74900E-04          3.96749E+08
     2      7      3      3               944.24          2.99346E+02          2.86000E-08          3.96749E+08
     2      7      1      3               939.80          2.97751E+03          6.57400E-07          3.96749E+08
     2      7      3      4               975.89          6.65385E+05          6.78900E-05          3.96749E+08
     2      7      1      4               971.41          6.52607E+05          1.54000E-04          3.96749E+08
     2      7      3      5              1007.42          1.72073E+04          1.87100E-06          3.96749E+08
     2      7      1      5              1002.93          1.08624E+04          2.73200E-06          3.96749E+08
     2      7      3      6              1038.60          4.26957E+05          4.93400E-05          3.96749E+08
     2      7      1      6              1034.13          5.64471E+05          1.50900E-04          3.96749E+08
     2      7      3      7              1069.10          5.46611E+04          6.69400E-06          3.96749E+08
     2      7      1      7              1064.70          2.38326E+05          6.75400E-05          3.96749E+08
     2      7      3      8              1098.53          4.61889E+05          5.97200E-05          3.96749E+08
     2      7      1      8              1094.26          1.88227E+05          5.63500E-05          3.96749E+08
     2      7      3      9              1126.42          2.26052E+05          3.07300E-05          3.96749E+08
     2      7      1      9              1122.34          2.16643E+05          6.82200E-05          3.96749E+08
     2      7      3     10              1152.17          3.41749E+04          4.86100E-06          3.96749E+08
     2      7      1     10              1148.36          2.09406E+04          6.90400E-06          3.96749E+08
     2      7      3     11              1175.05          1.65684E+03          2.45100E-07          3.96749E+08
     2      7      1     11              1171.62          7.62280E+03          2.61600E-06          3.96749E+08
     2      7      3     12              1194.14          1.16295E+05          1.77700E-05          3.96749E+08
     2      7      1     12              1191.25          2.66609E+04          9.45800E-06          3.96749E+08
     2      7      3     13              1208.34          7.94312E+06          1.24300E-03          3.96749E+08
     2      7      1     13              1206.17          3.47544E+06          1.26400E-03          3.96749E+08
     2      7      3     14              1216.23          3.32086E+06          5.26300E-04          3.96749E+08
     2      7      1     14              1215.08          6.74144E+06          2.48800E-03          3.96749E+08
     3      7      4      0               853.71          1.16865E+06          9.93700E-05          4.03318E+08
     3      7      2      0               847.81          1.05373E+06          1.59100E-04          4.03318E+08
     3      7      4      1               884.69          4.42497E+03          4.04100E-07          4.03318E+08
     3      7      2      1               878.68          1.97176E+02          3.19700E-08          4.03318E+08
     3      7      4      2               916.04          8.89742E+05          8.71000E-05          4.03318E+08
     3      7      2      2               909.93          7.72198E+05          1.34300E-04          4.03318E+08
     3      7      4      3               947.63          2.84434E+02          2.98000E-08          4.03318E+08
     3      7      2      3               941.44          9.70361E+02          1.80600E-07          4.03318E+08
     3      7      4      4               979.29          5.25119E+05          5.87500E-05          4.03318E+08
     3      7      2      4               973.05          6.03601E+05          1.20000E-04          4.03318E+08
     3      7      4      5              1010.83          2.56095E+04          3.05300E-06          4.03318E+08
     3      7      2      5              1004.57          2.01324E+04          4.26700E-06          4.03318E+08
     3      7      4      6              1041.97          2.39308E+05          3.03100E-05          4.03318E+08
     3      7      2      6              1035.75          5.72005E+05          1.28900E-04          4.03318E+08
     3      7      4      7              1072.40          4.40504E+04          5.91000E-06          4.03318E+08
     3      7      2      7              1066.28          3.36245E+05          8.02800E-05          4.03318E+08
     3      7      4      8              1101.73          3.40953E+05          4.82800E-05          4.03318E+08
     3      7      2      8              1095.78          1.44979E+05          3.65600E-05          4.03318E+08
     3      7      4      9              1129.45          2.20610E+05          3.28300E-05          4.03318E+08
     3      7      2      9              1123.78          2.23493E+05          5.92700E-05          4.03318E+08
     3      7      4     10              1154.96          1.68811E+04          2.62700E-06          4.03318E+08
     3      7      2     10              1149.69          9.15982E+03          2.54300E-06          4.03318E+08
     3      7      4     11              1177.51          1.99218E+03          3.22300E-07          4.03318E+08
     3      7      2     11              1172.79          2.54666E+02          7.35600E-08          4.03318E+08
     3      7      4     12              1196.16          3.70888E+04          6.19100E-06          4.03318E+08
     3      7      2     12              1192.20          4.14441E+03          1.23700E-06          4.03318E+08
     3      7      4     13              1209.75          7.45949E+06          1.27400E-03          4.03318E+08
     3      7      2     13              1206.82          2.76992E+06          8.47200E-04          4.03318E+08
     3      7      2     14              1215.33          7.28768E+06          2.26000E-03          4.03318E+08
     4      7      5      0               857.75          1.07431E+06          9.70000E-05          4.07480E+08
     4      7      3      0               850.20          9.10980E+05          1.27000E-04          4.07480E+08
     4      7      5      1               888.81          3.05054E+04          2.95800E-06          4.07480E+08
     4      7      3      1               881.11          1.48098E+02          2.21700E-08          4.07480E+08
     4      7      5      2               920.22          9.35848E+05          9.72600E-05          4.07480E+08
     4      7      3      2               912.40          6.40447E+05          1.02800E-04          4.07480E+08
     4      7      5      3               951.85          5.14439E+03          5.72000E-07          4.07480E+08
     4      7      3      3               943.93          1.41625E+02          2.43400E-08          4.07480E+08
     4      7      5      4               983.53          4.52684E+05          5.37400E-05          4.07480E+08
     4      7      3      4               975.55          5.17689E+05          9.50200E-05          4.07480E+08
     4      7      5      5              1015.05          4.90979E+04          6.20800E-06          4.07480E+08
     4      7      3      5              1007.07          2.91764E+04          5.70700E-06          4.07480E+08
     4      7      5      6              1046.15          9.29772E+04          1.24900E-05          4.07480E+08
     4      7      3      6              1038.22          5.85609E+05          1.21700E-04          4.07480E+08
     4      7      5      7              1076.49          4.10084E+04          5.83200E-06          4.07480E+08
     4      7      3      7              1068.70          4.80424E+05          1.05800E-04          4.07480E+08
     4      7      5      8              1105.67          2.27796E+05          3.41800E-05          4.07480E+08
     4      7      3      8              1098.11          9.59922E+04          2.23200E-05          4.07480E+08
     4      7      5      9              1133.18          2.40833E+05          3.79500E-05          4.07480E+08
     4      7      3      9              1125.98          2.22459E+05          5.43900E-05          4.07480E+08
     4      7      5     10              1158.39          5.47743E+03          9.02000E-07          4.07480E+08
     4      7      3     10              1151.71          1.49492E+03          3.82400E-07          4.07480E+08
     4      7      5     11              1180.52          2.41256E+04          4.12600E-06          4.07480E+08
     4      7      3     11              1174.57          7.88372E+03          2.09800E-06          4.07480E+08
     4      7      5     12              1198.59          4.60425E+03          8.11800E-07          4.07480E+08
     4      7      3     12              1193.65          9.23156E+03          2.53700E-06          4.07480E+08
     4      7      5     13              1211.40          6.55218E+06          1.18000E-03          4.07480E+08
     4      7      3     13              1207.83          1.63333E+06          4.59500E-04          4.07480E+08
     4      7      3     14              1215.71          5.78537E+06          1.64900E-03          4.07480E+08
     5      7      6      0               862.58          1.43965E+06          1.36000E-04          3.98322E+08
     5      7      4      0               853.40          7.26042E+05          9.69400E-05          3.98322E+08
     5      7      6      1               893.72          1.23773E+05          1.25500E-05          3.98322E+08
     5      7      4      1               884.37          2.91671E+03          4.18200E-07          3.98322E+08
     5      7      6      2               925.19          1.29827E+06          1.41000E-04          3.98322E+08
     5      7      4      2               915.70          4.53994E+05          6.97900E-05          3.98322E+08
     5      7      6      3               956.87          5.97092E+04          6.93900E-06          3.98322E+08
     5      7      4      3               947.26          6.17077E+02          1.01500E-07          3.98322E+08
     5      7      6      4               988.57          5.08263E+05          6.30400E-05          3.98322E+08
     5      7      4      4               978.90          4.54852E+05          7.99100E-05          3.98322E+08
     5      7      6      5              1020.08          1.91548E+05          2.53000E-05          3.98322E+08
     5      7      4      5              1010.40          2.15445E+04          4.03200E-06          3.98322E+08
     5      7      6      6              1051.12          7.81989E+02          1.09700E-07          3.98322E+08
     5      7      4      6              1041.52          8.50246E+05          1.69100E-04          3.98322E+08
     5      7      6      7              1081.35          2.70200E+04          4.01000E-06          3.98322E+08
     5      7      4      7              1071.92          8.51393E+05          1.79300E-04          3.98322E+08
     5      7      6      8              1110.35          1.39488E+05          2.18300E-05          3.98322E+08
     5      7      4      8              1101.22          3.95476E+04          8.79200E-06          3.98322E+08
     5      7      6      9              1137.59          3.04284E+05          4.99800E-05          3.98322E+08
     5      7      4      9              1128.92          2.25849E+05          5.27700E-05          3.98322E+08
     5      7      6     10              1162.41          3.86229E+01          6.62400E-09          3.98322E+08
     5      7      4     10              1154.41          1.76466E+03          4.31100E-07          3.98322E+08
     5      7      6     11              1184.02          9.53578E+04          1.69700E-05          3.98322E+08
     5      7      4     11              1176.93          4.89944E+04          1.24400E-05          3.98322E+08
     5      7      6     12              1201.38          3.33923E+05          6.11700E-05          3.98322E+08
     5      7      4     12              1195.57          1.52044E+05          3.98400E-05          3.98322E+08
     5      7      6     13              1213.19          4.39062E+06          8.20200E-04          3.98322E+08
     5      7      4     13              1209.14          2.92958E+05          7.85200E-05          3.98322E+08
     6      7      7      0               868.37          1.47366E+07          1.44500E-03          3.85063E+08
     6      7      5      0               857.59          3.36223E+06          4.38400E-04          3.85063E+08
     6      7      7      1               899.62          1.66717E+06          1.75400E-04          3.85063E+08
     6      7      5      1               888.64          5.89262E+05          8.24900E-05          3.85063E+08
     6      7      7      2               931.19          5.37064E+06          6.05400E-04          3.85063E+08
     6      7      5      2               920.04          1.40020E+06          2.10100E-04          3.85063E+08
     6      7      7      3               962.93          7.13977E+06          8.60600E-04          3.85063E+08
     6      7      5      3               951.65          2.15430E+06          3.45900E-04          3.85063E+08
     6      7      7      4               994.66          1.14195E+06          1.46900E-04          3.85063E+08
     6      7      5      4               983.32          4.06202E+02          6.96300E-08          3.85063E+08
     6      7      7      5              1026.16          1.48303E+07          2.03000E-03          3.85063E+08
     6      7      5      5              1014.83          4.69023E+06          8.56300E-04          3.85063E+08
     6      7      7      6              1057.14          8.67000E+06          1.26000E-03          3.85063E+08
     6      7      5      6              1045.92          1.06242E+07          2.06000E-03          3.85063E+08
     6      7      7      7              1087.25          1.34024E+06          2.06000E-04          3.85063E+08
     6      7      5      7              1076.25          6.38710E+06          1.31200E-03          3.85063E+08
     6      7      7      8              1116.04          8.53955E+04          1.38300E-05          3.85063E+08
     6      7      5      8              1105.41          1.22687E+06          2.65800E-04          3.85063E+08
     6      7      7      9              1142.97          2.86279E+04          4.86200E-06          3.85063E+08
     6      7      5      9              1132.91          1.70166E+04          3.87200E-06          3.85063E+08
     6      7      7     10              1167.35          5.36685E+04          9.50700E-06          3.85063E+08
     6      7      5     10              1158.10          1.50938E+05          3.58900E-05          3.85063E+08
     6      7      7     11              1188.33          8.88466E+04          1.63100E-05          3.85063E+08
     6      7      5     11              1180.22          8.91541E+02          2.20100E-07          3.85063E+08
     6      7      7     12              1204.83          3.09732E+06          5.84500E-04          3.85063E+08
     6      7      5     12              1198.29          1.07769E+06          2.74300E-04          3.85063E+08
     6      7      7     13              1215.38          1.76149E+07          3.38300E-03          3.85063E+08
     6      7      5     13              1211.08          7.79066E+06          2.02600E-03          3.85063E+08
     7      7      8      0               874.80          5.66551E+05          5.73800E-05          4.33711E+08
     7      7      6      0               862.45          2.41176E+06          3.10500E-04          4.33711E+08
     7      7      8      1               906.16          6.06191E+05          6.58800E-05          4.33711E+08
     7      7      6      1               893.58          6.99331E+05          9.66500E-05          4.33711E+08
     7      7      8      2               937.81          1.54242E+05          1.79500E-05          4.33711E+08
     7      7      6      2               925.05          3.06511E+06          4.54000E-04          4.33711E+08
     7      7      8      3               969.61          2.45804E+04          3.05900E-06          4.33711E+08
     7      7      6      3               956.71          3.64462E+05          5.77400E-05          4.33711E+08
     7      7      8      4              1001.36          3.99161E+04          5.29700E-06          4.33711E+08
     7      7      6      4               988.40          1.30346E+06          2.20400E-04          4.33711E+08
     7      7      8      5              1032.83          6.47712E+04          9.14500E-06          4.33711E+08
     7      7      6      5              1019.90          6.47364E+05          1.16500E-04          4.33711E+08
     7      7      8      6              1063.72          2.81211E+06          4.21100E-04          4.33711E+08
     7      7      6      6              1050.93          7.84128E+04          1.49900E-05          4.33711E+08
     7      7      8      7              1093.66          6.40298E+05          1.01400E-04          4.33711E+08
     7      7      6      7              1081.15          1.73243E+04          3.50500E-06          4.33711E+08
     7      7      8      8              1122.19          6.19441E+05          1.03200E-04          4.33711E+08
     7      7      6      8              1110.14          3.89506E+04          8.30800E-06          4.33711E+08
     7      7      8      9              1148.73          1.56093E+04          2.72600E-06          4.33711E+08
     7      7      6      9              1137.37          5.60471E+05          1.25500E-04          4.33711E+08
     7      7      8     10              1172.56          1.94222E+05          3.53400E-05          4.33711E+08
     7      7      6     10              1162.19          1.99581E+05          4.66600E-05          4.33711E+08
     7      7      8     11              1192.79          1.17971E+06          2.22100E-04          4.33711E+08
     7      7      6     11              1183.78          2.83062E+03          6.86500E-07          4.33711E+08
     7      7      8     12              1208.23          7.58414E+06          1.46500E-03          4.33711E+08
     7      7      6     12              1201.14          4.94241E+06          1.23400E-03          4.33711E+08
     7      7      6     13              1212.94          8.06026E+06          2.05200E-03          4.33711E+08
     0      8      1      0               845.90          1.83785E+06          6.57500E-05          6.05767E+08
     0      8      1      1               876.71          7.57922E+05          2.91300E-05          6.05767E+08
     0      8      1      2               907.92          8.08823E+04          3.33400E-06          6.05767E+08
     0      8      1      3               939.39          7.93458E+05          3.50100E-05          6.05767E+08
     0      8      1      4               970.97          1.12479E+06          5.30200E-05          6.05767E+08
     0      8      1      5              1002.46          2.26886E+05          1.14000E-05          6.05767E+08
     0      8      1      6              1033.63          2.37201E+06          1.26700E-04          6.05767E+08
     0      8      1      7              1064.17          3.12359E+05          1.76900E-05          6.05767E+08
     0      8      1      8              1093.70          9.69896E+04          5.80100E-06          6.05767E+08
     0      8      1      9              1121.75          1.86113E+02          1.17100E-08          6.05767E+08
     0      8      1     10              1147.75          2.49118E+05          1.64100E-05          6.05767E+08
     0      8      1     11              1170.98          7.33680E+05          5.03000E-05          6.05767E+08
     0      8      1     12              1190.59          2.31365E+04          1.64000E-06          6.05767E+08
     0      8      1     13              1205.49          4.37166E+06          3.17600E-04          6.05767E+08
     0      8      1     14              1214.39          4.20940E+05          3.10400E-05          6.05767E+08
     1      8      2      0               847.55          1.12372E+06          7.26500E-05          4.75554E+08
     1      8      0      0               845.01          1.88640E+05          6.06100E-05          4.75554E+08
     1      8      2      1               878.40          3.25985E+04          2.26400E-06          4.75554E+08
     1      8      0      1               875.81          3.99460E+05          1.37900E-04          4.75554E+08
     1      8      2      2               909.63          5.01918E+05          3.73800E-05          4.75554E+08
     1      8      0      2               906.99          2.12967E+06          7.88400E-04          4.75554E+08
     1      8      2      3               941.11          8.17410E+03          6.51600E-07          4.75554E+08
     1      8      0      3               938.44          3.60588E+05          1.42900E-04          4.75554E+08
     1      8      2      4               972.71          2.51350E+05          2.14000E-05          4.75554E+08
     1      8      0      4               970.01          3.86235E+05          1.63500E-04          4.75554E+08
     1      8      2      5              1004.20          8.11537E+04          7.36500E-06          4.75554E+08
     1      8      0      5              1001.50          2.73178E+05          1.23300E-04          4.75554E+08
     1      8      2      6              1035.36          4.35729E+05          4.20400E-05          4.75554E+08
     1      8      0      6              1032.67          5.34989E+03          2.56700E-06          4.75554E+08
     1      8      2      7              1065.87          1.71757E+05          1.75600E-05          4.75554E+08
     1      8      0      7              1063.22          1.69830E+05          8.63900E-05          4.75554E+08
     1      8      2      8              1095.35          9.27097E+05          1.00100E-04          4.75554E+08
     1      8      0      8              1092.77          3.81446E+02          2.05000E-07          4.75554E+08
     1      8      2      9              1123.32          9.55068E+03          1.08500E-06          4.75554E+08
     1      8      0      9              1120.85          6.84013E+05          3.86700E-04          4.75554E+08
     1      8      2     10              1149.20          7.52191E+04          8.94100E-06          4.75554E+08
     1      8      0     10              1146.90          1.88953E+05          1.11800E-04          4.75554E+08
     1      8      2     11              1172.28          6.22777E+04          7.70300E-06          4.75554E+08
     1      8      0     11              1170.21          4.15323E+04          2.55900E-05          4.75554E+08
     1      8      2     12              1191.68          7.12998E+05          9.11300E-05          4.75554E+08
     1      8      0     12              1189.92          1.52567E+04          9.72100E-06          4.75554E+08
     1      8      2     13              1206.29          2.53125E+06          3.31500E-04          4.75554E+08
     1      8      0     13              1204.96          2.59259E+06          1.69400E-03          4.75554E+08
     1      8      2     14              1214.79          4.74433E+06          6.30100E-04          4.75554E+08
     1      8      0     14              1214.06          6.44617E+05          4.27600E-04          4.75554E+08
     2      8      3      0               850.03          9.84363E+05          7.62100E-05          3.77041E+08
     2      8      1      0               845.81          5.97839E+05          1.06900E-04          3.77041E+08
     2      8      3      1               880.92          1.67226E+04          1.39000E-06          3.77041E+08
     2      8      1      1               876.62          1.85107E+04          3.55600E-06          3.77041E+08
     2      8      3      2               912.19          4.30620E+05          3.83900E-05          3.77041E+08
     2      8      1      2               907.81          8.63974E+05          1.78000E-04          3.77041E+08
     2      8      3      3               943.71          8.80854E+02          8.40500E-08          3.77041E+08
     2      8      1      3               939.27          2.99028E+04          6.59500E-06          3.77041E+08
     2      8      3      4               975.32          3.61330E+05          3.68300E-05          3.77041E+08
     2      8      1      4               970.84          4.61283E+05          1.08700E-04          3.77041E+08
     2      8      3      5              1006.82          3.76558E+04          4.09000E-06          3.77041E+08
     2      8      1      5              1002.33          6.02842E+03          1.51400E-06          3.77041E+08
     2      8      3      6              1037.95          3.77041E+05          4.35200E-05          3.77041E+08
     2      8      1      6              1033.50          2.22284E+05          5.93600E-05          3.77041E+08
     2      8      3      7              1068.42          3.14979E+04          3.85200E-06          3.77041E+08
     2      8      1      7              1064.02          1.39898E+05          3.96000E-05          3.77041E+08
